HourOfYear,electricity_demand
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,14.57057358362366
4376,14.57057358362366
4377,14.57057358362366
4378,14.57057358362366
4379,14.57057358362366
4380,14.57057358362366
4381,14.57057358362366
4382,14.57057358362366
4383,14.57057358362366
4384,14.57057358362366
4385,14.57057358362366
4386,14.57057358362366
4387,14.57057358362366
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,170.33651525749002
4394,42.72291536584
4395,45.195091914710005
4396,52.134927194910006
4397,20.239160079730002
4398,20.239160079730002
4399,49.87424095169348
4400,185.1817654904984
4401,182.22450619657837
4402,210.60282379657838
4403,240.09026397531838
4404,213.3621907934784
4405,133.21063531696842
4406,182.4553629169684
4407,603.3073130659584
4408,210.8336805169684
4409,411.3598796988684
4410,511.59064217244844
4411,342.6335306094235
4412,37.760274488459814
4413,75.42207473166982
4414,60.288191248009824
4415,52.134927194910006
4416,20.239160079730002
4417,170.33651525749002
4418,42.72291536584
4419,45.195091914710005
4420,52.134927194910006
4421,20.239160079730002
4422,20.239160079730002
4423,49.87424095169348
4424,185.1817654904984
4425,182.22450619657837
4426,210.60282379657838
4427,240.09026397531838
4428,213.3621907934784
4429,133.21063531696842
4430,182.4553629169684
4431,603.3073130659584
4432,210.8336805169684
4433,411.3598796988684
4434,511.59064217244844
4435,342.6335306094235
4436,37.760274488459814
4437,75.42207473166982
4438,60.288191248009824
4439,52.134927194910006
4440,20.239160079730002
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,14.57057358362366
4448,14.57057358362366
4449,14.57057358362366
4450,14.57057358362366
4451,14.57057358362366
4452,14.57057358362366
4453,14.57057358362366
4454,14.57057358362366
4455,14.57057358362366
4456,14.57057358362366
4457,14.57057358362366
4458,14.57057358362366
4459,14.57057358362366
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,14.57057358362366
4472,14.57057358362366
4473,14.57057358362366
4474,14.57057358362366
4475,14.57057358362366
4476,14.57057358362366
4477,14.57057358362366
4478,14.57057358362366
4479,14.57057358362366
4480,14.57057358362366
4481,14.57057358362366
4482,14.57057358362366
4483,14.57057358362366
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,0.0
4495,14.57057358362366
4496,14.57057358362366
4497,14.57057358362366
4498,14.57057358362366
4499,14.57057358362366
4500,14.57057358362366
4501,14.57057358362366
4502,14.57057358362366
4503,14.57057358362366
4504,14.57057358362366
4505,14.57057358362366
4506,14.57057358362366
4507,14.57057358362366
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,14.57057358362366
4520,14.57057358362366
4521,14.57057358362366
4522,14.57057358362366
4523,14.57057358362366
4524,14.57057358362366
4525,14.57057358362366
4526,14.57057358362366
4527,14.57057358362366
4528,14.57057358362366
4529,14.57057358362366
4530,14.57057358362366
4531,14.57057358362366
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,16.900534479730002
4538,19.13003750099
4539,52.134927194910006
4540,19.13003750099
4541,19.13003750099
4542,21.889404497890002
4543,51.20712413963348
4544,152.40773251696842
4545,247.14565997448838
4546,210.8336805169684
4547,239.4308872194384
4548,210.8336805169684
4549,133.9620202053284
4550,183.33362877531837
4551,238.98114139657838
4552,210.60282379657838
4553,207.26419819657838
4554,152.1768757965784
4555,53.209113930433475
4556,38.63854034680982
4557,35.303667368069824
4558,36.953911786229824
4559,19.36089422138
4560,255.43483818116002
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,14.57057358362366
4568,14.57057358362366
4569,14.57057358362366
4570,14.57057358362366
4571,14.57057358362366
4572,14.57057358362366
4573,14.57057358362366
4574,14.57057358362366
4575,14.57057358362366
4576,14.57057358362366
4577,14.57057358362366
4578,14.57057358362366
4579,14.57057358362366
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,14.57057358362366
4592,14.57057358362366
4593,14.57057358362366
4594,14.57057358362366
4595,14.57057358362366
4596,14.57057358362366
4597,14.57057358362366
4598,14.57057358362366
4599,14.57057358362366
4600,14.57057358362366
4601,14.57057358362366
4602,14.57057358362366
4603,14.57057358362366
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,14.57057358362366
4616,14.57057358362366
4617,14.57057358362366
4618,14.57057358362366
4619,14.57057358362366
4620,14.57057358362366
4621,14.57057358362366
4622,14.57057358362366
4623,14.57057358362366
4624,14.57057358362366
4625,14.57057358362366
4626,14.57057358362366
4627,14.57057358362366
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,14.57057358362366
4640,14.57057358362366
4641,14.57057358362366
4642,14.57057358362366
4643,14.57057358362366
4644,14.57057358362366
4645,14.57057358362366
4646,14.57057358362366
4647,14.57057358362366
4648,14.57057358362366
4649,14.57057358362366
4650,14.57057358362366
4651,14.57057358362366
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,14.57057358362366
4664,14.57057358362366
4665,14.57057358362366
4666,14.57057358362366
4667,14.57057358362366
4668,14.57057358362366
4669,14.57057358362366
4670,14.57057358362366
4671,14.57057358362366
4672,14.57057358362366
4673,14.57057358362366
4674,14.57057358362366
4675,14.57057358362366
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,14.57057358362366
4688,14.57057358362366
4689,14.57057358362366
4690,14.57057358362366
4691,14.57057358362366
4692,14.57057358362366
4693,14.57057358362366
4694,14.57057358362366
4695,14.57057358362366
4696,14.57057358362366
4697,14.57057358362366
4698,14.57057358362366
4699,14.57057358362366
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.9984534213800003
4706,302.90261459246
4707,140.50868704551002
4708,81.88784910377
4709,0.6407157310100002
4710,0.7675967009900002
4711,31.51180015169348
4712,33.73755055169348
4713,33.73755055169348
4714,33.73755055169348
4715,33.73755055169348
4716,33.73755055169348
4717,33.73755055169348
4718,33.73755055169348
4719,35.38779496985348
4720,33.968407272083475
4721,159.64250160891348
4722,33.73755055169348
4723,33.52639145070348
4724,18.95581786707982
4725,16.73006746707982
4726,16.73006746707982
4727,0.5564376000000002
4728,0.5564376000000002
4729,0.9984534213800003
4730,302.90261459246
4731,140.50868704551002
4732,81.88784910377
4733,0.6407157310100002
4734,0.7675967009900002
4735,31.51180015169348
4736,33.73755055169348
4737,33.73755055169348
4738,33.73755055169348
4739,33.73755055169348
4740,33.73755055169348
4741,33.73755055169348
4742,33.73755055169348
4743,35.38779496985348
4744,33.968407272083475
4745,159.64250160891348
4746,33.73755055169348
4747,33.52639145070348
4748,18.95581786707982
4749,16.73006746707982
4750,16.73006746707982
4751,0.5564376000000002
4752,0.5564376000000002
4753,16.900534479730002
4754,19.13003750099
4755,52.134927194910006
4756,19.13003750099
4757,19.13003750099
4758,21.889404497890002
4759,51.20712413963348
4760,152.40773251696842
4761,247.14565997448838
4762,210.8336805169684
4763,239.4308872194384
4764,210.8336805169684
4765,133.9620202053284
4766,183.33362877531837
4767,238.98114139657838
4768,210.60282379657838
4769,207.26419819657838
4770,152.1768757965784
4771,53.209113930433475
4772,38.63854034680982
4773,35.303667368069824
4774,36.953911786229824
4775,19.36089422138
4776,255.43483818116002
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,14.57057358362366
4784,14.57057358362366
4785,14.57057358362366
4786,14.57057358362366
4787,14.57057358362366
4788,14.57057358362366
4789,14.57057358362366
4790,14.57057358362366
4791,14.57057358362366
4792,14.57057358362366
4793,14.57057358362366
4794,14.57057358362366
4795,14.57057358362366
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.9984534213800003
4802,302.90261459246
4803,140.50868704551002
4804,81.88784910377
4805,0.6407157310100002
4806,0.7675967009900002
4807,31.51180015169348
4808,33.73755055169348
4809,33.73755055169348
4810,33.73755055169348
4811,33.73755055169348
4812,33.73755055169348
4813,33.73755055169348
4814,33.73755055169348
4815,35.38779496985348
4816,33.968407272083475
4817,159.64250160891348
4818,33.73755055169348
4819,33.52639145070348
4820,18.95581786707982
4821,16.73006746707982
4822,16.73006746707982
4823,0.5564376000000002
4824,0.5564376000000002
4825,0.9984534213800003
4826,302.90261459246
4827,140.50868704551002
4828,81.88784910377
4829,0.6407157310100002
4830,0.7675967009900002
4831,31.51180015169348
4832,33.73755055169348
4833,33.73755055169348
4834,33.73755055169348
4835,33.73755055169348
4836,33.73755055169348
4837,33.73755055169348
4838,33.73755055169348
4839,35.38779496985348
4840,33.968407272083475
4841,159.64250160891348
4842,33.73755055169348
4843,33.52639145070348
4844,18.95581786707982
4845,16.73006746707982
4846,16.73006746707982
4847,0.5564376000000002
4848,0.5564376000000002
4849,0.9984534213800003
4850,302.90261459246
4851,140.50868704551002
4852,81.88784910377
4853,0.6407157310100002
4854,0.7675967009900002
4855,31.51180015169348
4856,33.73755055169348
4857,33.73755055169348
4858,33.73755055169348
4859,33.73755055169348
4860,33.73755055169348
4861,33.73755055169348
4862,33.73755055169348
4863,35.38779496985348
4864,33.968407272083475
4865,159.64250160891348
4866,33.73755055169348
4867,33.52639145070348
4868,18.95581786707982
4869,16.73006746707982
4870,16.73006746707982
4871,0.5564376000000002
4872,0.5564376000000002
4873,0.9984534213800003
4874,302.90261459246
4875,140.50868704551002
4876,81.88784910377
4877,0.6407157310100002
4878,0.7675967009900002
4879,31.51180015169348
4880,33.73755055169348
4881,33.73755055169348
4882,33.73755055169348
4883,33.73755055169348
4884,33.73755055169348
4885,33.73755055169348
4886,33.73755055169348
4887,35.38779496985348
4888,33.968407272083475
4889,159.64250160891348
4890,33.73755055169348
4891,33.52639145070348
4892,18.95581786707982
4893,16.73006746707982
4894,16.73006746707982
4895,0.5564376000000002
4896,0.5564376000000002
4897,0.9984534213800003
4898,302.90261459246
4899,140.50868704551002
4900,81.88784910377
4901,0.6407157310100002
4902,0.7675967009900002
4903,31.51180015169348
4904,33.73755055169348
4905,33.73755055169348
4906,33.73755055169348
4907,33.73755055169348
4908,33.73755055169348
4909,33.73755055169348
4910,33.73755055169348
4911,35.38779496985348
4912,33.968407272083475
4913,159.64250160891348
4914,33.73755055169348
4915,33.52639145070348
4916,18.95581786707982
4917,16.73006746707982
4918,16.73006746707982
4919,0.5564376000000002
4920,0.5564376000000002
4921,0.9984534213800003
4922,302.90261459246
4923,140.50868704551002
4924,81.88784910377
4925,0.6407157310100002
4926,0.7675967009900002
4927,31.51180015169348
4928,33.73755055169348
4929,33.73755055169348
4930,33.73755055169348
4931,33.73755055169348
4932,33.73755055169348
4933,33.73755055169348
4934,33.73755055169348
4935,35.38779496985348
4936,33.968407272083475
4937,159.64250160891348
4938,33.73755055169348
4939,33.52639145070348
4940,18.95581786707982
4941,16.73006746707982
4942,16.73006746707982
4943,0.5564376000000002
4944,0.5564376000000002
4945,0.9984534213800003
4946,302.90261459246
4947,140.50868704551002
4948,81.88784910377
4949,0.6407157310100002
4950,0.7675967009900002
4951,31.51180015169348
4952,33.73755055169348
4953,33.73755055169348
4954,33.73755055169348
4955,33.73755055169348
4956,33.73755055169348
4957,33.73755055169348
4958,33.73755055169348
4959,35.38779496985348
4960,33.968407272083475
4961,159.64250160891348
4962,33.73755055169348
4963,33.52639145070348
4964,18.95581786707982
4965,16.73006746707982
4966,16.73006746707982
4967,0.5564376000000002
4968,0.5564376000000002
4969,0.9984534213800003
4970,302.90261459246
4971,140.50868704551002
4972,81.88784910377
4973,0.6407157310100002
4974,0.7675967009900002
4975,31.51180015169348
4976,33.73755055169348
4977,33.73755055169348
4978,33.73755055169348
4979,33.73755055169348
4980,33.73755055169348
4981,33.73755055169348
4982,33.73755055169348
4983,35.38779496985348
4984,33.968407272083475
4985,159.64250160891348
4986,33.73755055169348
4987,33.52639145070348
4988,18.95581786707982
4989,16.73006746707982
4990,16.73006746707982
4991,0.5564376000000002
4992,0.5564376000000002
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,14.57057358362366
5000,14.57057358362366
5001,14.57057358362366
5002,14.57057358362366
5003,14.57057358362366
5004,14.57057358362366
5005,14.57057358362366
5006,14.57057358362366
5007,14.57057358362366
5008,14.57057358362366
5009,14.57057358362366
5010,14.57057358362366
5011,14.57057358362366
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,170.33651525749002
5018,42.72291536584
5019,45.195091914710005
5020,52.134927194910006
5021,20.239160079730002
5022,20.239160079730002
5023,49.87424095169348
5024,185.1817654904984
5025,182.22450619657837
5026,210.60282379657838
5027,240.09026397531838
5028,213.3621907934784
5029,133.21063531696842
5030,182.4553629169684
5031,603.3073130659584
5032,210.8336805169684
5033,411.3598796988684
5034,511.59064217244844
5035,342.6335306094235
5036,37.760274488459814
5037,75.42207473166982
5038,60.288191248009824
5039,52.134927194910006
5040,20.239160079730002
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,0.0
5046,0.0
5047,14.57057358362366
5048,14.57057358362366
5049,14.57057358362366
5050,14.57057358362366
5051,14.57057358362366
5052,14.57057358362366
5053,14.57057358362366
5054,14.57057358362366
5055,14.57057358362366
5056,14.57057358362366
5057,14.57057358362366
5058,14.57057358362366
5059,14.57057358362366
5060,0.0
5061,0.0
5062,0.0
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,14.57057358362366
5072,14.57057358362366
5073,14.57057358362366
5074,14.57057358362366
5075,14.57057358362366
5076,14.57057358362366
5077,14.57057358362366
5078,14.57057358362366
5079,14.57057358362366
5080,14.57057358362366
5081,14.57057358362366
5082,14.57057358362366
5083,14.57057358362366
5084,0.0
5085,0.0
5086,0.0
5087,0.0
5088,0.0
5089,0.9984534213800003
5090,302.90261459246
5091,140.50868704551002
5092,81.88784910377
5093,0.6407157310100002
5094,0.7675967009900002
5095,31.51180015169348
5096,33.73755055169348
5097,33.73755055169348
5098,33.73755055169348
5099,33.73755055169348
5100,33.73755055169348
5101,33.73755055169348
5102,33.73755055169348
5103,35.38779496985348
5104,33.968407272083475
5105,159.64250160891348
5106,33.73755055169348
5107,33.52639145070348
5108,18.95581786707982
5109,16.73006746707982
5110,16.73006746707982
5111,0.5564376000000002
5112,0.5564376000000002
5113,170.33651525749002
5114,42.72291536584
5115,45.195091914710005
5116,52.134927194910006
5117,20.239160079730002
5118,20.239160079730002
5119,49.87424095169348
5120,185.1817654904984
5121,182.22450619657837
5122,210.60282379657838
5123,240.09026397531838
5124,213.3621907934784
5125,133.21063531696842
5126,182.4553629169684
5127,603.3073130659584
5128,210.8336805169684
5129,411.3598796988684
5130,511.59064217244844
5131,342.6335306094235
5132,37.760274488459814
5133,75.42207473166982
5134,60.288191248009824
5135,52.134927194910006
5136,20.239160079730002
5137,16.900534479730002
5138,19.13003750099
5139,52.134927194910006
5140,19.13003750099
5141,19.13003750099
5142,21.889404497890002
5143,51.20712413963348
5144,152.40773251696842
5145,247.14565997448838
5146,210.8336805169684
5147,239.4308872194384
5148,210.8336805169684
5149,133.9620202053284
5150,183.33362877531837
5151,238.98114139657838
5152,210.60282379657838
5153,207.26419819657838
5154,152.1768757965784
5155,53.209113930433475
5156,38.63854034680982
5157,35.303667368069824
5158,36.953911786229824
5159,19.36089422138
5160,255.43483818116002
5161,0.0
5162,0.0
5163,0.0
5164,0.0
5165,0.0
5166,0.0
5167,14.57057358362366
5168,14.57057358362366
5169,14.57057358362366
5170,14.57057358362366
5171,14.57057358362366
5172,14.57057358362366
5173,14.57057358362366
5174,14.57057358362366
5175,14.57057358362366
5176,14.57057358362366
5177,14.57057358362366
5178,14.57057358362366
5179,14.57057358362366
5180,0.0
5181,0.0
5182,0.0
5183,0.0
5184,0.0
5185,0.9984534213800003
5186,302.90261459246
5187,140.50868704551002
5188,81.88784910377
5189,0.6407157310100002
5190,0.7675967009900002
5191,31.51180015169348
5192,33.73755055169348
5193,33.73755055169348
5194,33.73755055169348
5195,33.73755055169348
5196,33.73755055169348
5197,33.73755055169348
5198,33.73755055169348
5199,35.38779496985348
5200,33.968407272083475
5201,159.64250160891348
5202,33.73755055169348
5203,33.52639145070348
5204,18.95581786707982
5205,16.73006746707982
5206,16.73006746707982
5207,0.5564376000000002
5208,0.5564376000000002
5209,0.0
5210,0.0
5211,0.0
5212,0.0
5213,0.0
5214,0.0
5215,14.57057358362366
5216,14.57057358362366
5217,14.57057358362366
5218,14.57057358362366
5219,14.57057358362366
5220,14.57057358362366
5221,14.57057358362366
5222,14.57057358362366
5223,14.57057358362366
5224,14.57057358362366
5225,14.57057358362366
5226,14.57057358362366
5227,14.57057358362366
5228,0.0
5229,0.0
5230,0.0
5231,0.0
5232,0.0
5233,170.33651525749002
5234,42.72291536584
5235,45.195091914710005
5236,52.134927194910006
5237,20.239160079730002
5238,20.239160079730002
5239,49.87424095169348
5240,185.1817654904984
5241,182.22450619657837
5242,210.60282379657838
5243,240.09026397531838
5244,213.3621907934784
5245,133.21063531696842
5246,182.4553629169684
5247,603.3073130659584
5248,210.8336805169684
5249,411.3598796988684
5250,511.59064217244844
5251,342.6335306094235
5252,37.760274488459814
5253,75.42207473166982
5254,60.288191248009824
5255,52.134927194910006
5256,20.239160079730002
5257,380.01023476463996
5258,297.04124111283
5259,233.18880151502
5260,231.02744368565
5261,384.99238439244
5262,358.69828177526
5263,48.769647432083474
5264,163.96403543071
5265,238.6195395998
5266,256.00606824526
5267,312.4465973343001
5268,221.64846865927
5269,154.25006348326
5270,323.30507752676
5271,220.76739579652008
5272,375.55998115373
5273,192.88730498446
5274,278.61225190269
5275,414.3845652134235
5276,112.89743034042982
5277,270.4857747208498
5278,134.77313255021983
5279,18.02544398138
5280,373.76966962089
5281,380.01023476463996
5282,297.04124111283
5283,233.18880151502
5284,231.02744368565
5285,384.99238439244
5286,358.69828177526
5287,48.769647432083474
5288,163.96403543071
5289,238.6195395998
5290,256.00606824526
5291,312.4465973343001
5292,221.64846865927
5293,154.25006348326
5294,323.30507752676
5295,220.76739579652008
5296,375.55998115373
5297,192.88730498446
5298,278.61225190269
5299,414.3845652134235
5300,112.89743034042982
5301,270.4857747208498
5302,134.77313255021983
5303,18.02544398138
5304,373.76966962089
5305,170.33651525749002
5306,42.72291536584
5307,45.195091914710005
5308,52.134927194910006
5309,20.239160079730002
5310,20.239160079730002
5311,49.87424095169348
5312,185.1817654904984
5313,182.22450619657837
5314,210.60282379657838
5315,240.09026397531838
5316,213.3621907934784
5317,133.21063531696842
5318,182.4553629169684
5319,603.3073130659584
5320,210.8336805169684
5321,411.3598796988684
5322,511.59064217244844
5323,342.6335306094235
5324,37.760274488459814
5325,75.42207473166982
5326,60.288191248009824
5327,52.134927194910006
5328,20.239160079730002
5329,16.900534479730002
5330,19.13003750099
5331,52.134927194910006
5332,19.13003750099
5333,19.13003750099
5334,21.889404497890002
5335,51.20712413963348
5336,152.40773251696842
5337,247.14565997448838
5338,210.8336805169684
5339,239.4308872194384
5340,210.8336805169684
5341,133.9620202053284
5342,183.33362877531837
5343,238.98114139657838
5344,210.60282379657838
5345,207.26419819657838
5346,152.1768757965784
5347,53.209113930433475
5348,38.63854034680982
5349,35.303667368069824
5350,36.953911786229824
5351,19.36089422138
5352,255.43483818116002
5353,0.9984534213800003
5354,302.90261459246
5355,140.50868704551002
5356,81.88784910377
5357,0.6407157310100002
5358,0.7675967009900002
5359,31.51180015169348
5360,33.73755055169348
5361,33.73755055169348
5362,33.73755055169348
5363,33.73755055169348
5364,33.73755055169348
5365,33.73755055169348
5366,33.73755055169348
5367,35.38779496985348
5368,33.968407272083475
5369,159.64250160891348
5370,33.73755055169348
5371,33.52639145070348
5372,18.95581786707982
5373,16.73006746707982
5374,16.73006746707982
5375,0.5564376000000002
5376,0.5564376000000002
5377,0.9984534213800003
5378,302.90261459246
5379,140.50868704551002
5380,81.88784910377
5381,0.6407157310100002
5382,0.7675967009900002
5383,31.51180015169348
5384,33.73755055169348
5385,33.73755055169348
5386,33.73755055169348
5387,33.73755055169348
5388,33.73755055169348
5389,33.73755055169348
5390,33.73755055169348
5391,35.38779496985348
5392,33.968407272083475
5393,159.64250160891348
5394,33.73755055169348
5395,33.52639145070348
5396,18.95581786707982
5397,16.73006746707982
5398,16.73006746707982
5399,0.5564376000000002
5400,0.5564376000000002
5401,0.9984534213800003
5402,302.90261459246
5403,140.50868704551002
5404,81.88784910377
5405,0.6407157310100002
5406,0.7675967009900002
5407,31.51180015169348
5408,33.73755055169348
5409,33.73755055169348
5410,33.73755055169348
5411,33.73755055169348
5412,33.73755055169348
5413,33.73755055169348
5414,33.73755055169348
5415,35.38779496985348
5416,33.968407272083475
5417,159.64250160891348
5418,33.73755055169348
5419,33.52639145070348
5420,18.95581786707982
5421,16.73006746707982
5422,16.73006746707982
5423,0.5564376000000002
5424,0.5564376000000002
5425,0.9984534213800003
5426,302.90261459246
5427,140.50868704551002
5428,81.88784910377
5429,0.6407157310100002
5430,0.7675967009900002
5431,31.51180015169348
5432,33.73755055169348
5433,33.73755055169348
5434,33.73755055169348
5435,33.73755055169348
5436,33.73755055169348
5437,33.73755055169348
5438,33.73755055169348
5439,35.38779496985348
5440,33.968407272083475
5441,159.64250160891348
5442,33.73755055169348
5443,33.52639145070348
5444,18.95581786707982
5445,16.73006746707982
5446,16.73006746707982
5447,0.5564376000000002
5448,0.5564376000000002
5449,170.33651525749002
5450,42.72291536584
5451,45.195091914710005
5452,52.134927194910006
5453,20.239160079730002
5454,20.239160079730002
5455,49.87424095169348
5456,185.1817654904984
5457,182.22450619657837
5458,210.60282379657838
5459,240.09026397531838
5460,213.3621907934784
5461,133.21063531696842
5462,182.4553629169684
5463,603.3073130659584
5464,210.8336805169684
5465,411.3598796988684
5466,511.59064217244844
5467,342.6335306094235
5468,37.760274488459814
5469,75.42207473166982
5470,60.288191248009824
5471,52.134927194910006
5472,20.239160079730002
5473,16.900534479730002
5474,19.13003750099
5475,52.134927194910006
5476,19.13003750099
5477,19.13003750099
5478,21.889404497890002
5479,51.20712413963348
5480,152.40773251696842
5481,247.14565997448838
5482,210.8336805169684
5483,239.4308872194384
5484,210.8336805169684
5485,133.9620202053284
5486,183.33362877531837
5487,238.98114139657838
5488,210.60282379657838
5489,207.26419819657838
5490,152.1768757965784
5491,53.209113930433475
5492,38.63854034680982
5493,35.303667368069824
5494,36.953911786229824
5495,19.36089422138
5496,255.43483818116002
5497,16.900534479730002
5498,19.13003750099
5499,52.134927194910006
5500,19.13003750099
5501,19.13003750099
5502,21.889404497890002
5503,51.20712413963348
5504,152.40773251696842
5505,247.14565997448838
5506,210.8336805169684
5507,239.4308872194384
5508,210.8336805169684
5509,133.9620202053284
5510,183.33362877531837
5511,238.98114139657838
5512,210.60282379657838
5513,207.26419819657838
5514,152.1768757965784
5515,53.209113930433475
5516,38.63854034680982
5517,35.303667368069824
5518,36.953911786229824
5519,19.36089422138
5520,255.43483818116002
5521,16.900534479730002
5522,19.13003750099
5523,52.134927194910006
5524,19.13003750099
5525,19.13003750099
5526,21.889404497890002
5527,51.20712413963348
5528,152.40773251696842
5529,247.14565997448838
5530,210.8336805169684
5531,239.4308872194384
5532,210.8336805169684
5533,133.9620202053284
5534,183.33362877531837
5535,238.98114139657838
5536,210.60282379657838
5537,207.26419819657838
5538,152.1768757965784
5539,53.209113930433475
5540,38.63854034680982
5541,35.303667368069824
5542,36.953911786229824
5543,19.36089422138
5544,255.43483818116002
5545,184.32137922318
5546,193.75128635505
5547,199.20415741819002
5548,249.39708821813002
5549,363.80658755274
5550,19.36089422138
5551,219.2072501192235
5552,244.8570122744784
5553,402.6766326197684
5554,235.5873476765184
5555,271.9860310904984
5556,211.71194637531838
5557,134.0889011753184
5558,196.08315812619838
5559,279.6664161267284
5560,227.6010047813484
5561,382.34412722215836
5562,154.9362427934784
5563,160.09788740374347
5564,241.1610436737298
5565,398.32895555378985
5566,96.31814644539982
5567,241.4508440957
5568,243.36658119462
5569,184.32137922318
5570,193.75128635505
5571,199.20415741819002
5572,249.39708821813002
5573,363.80658755274
5574,19.36089422138
5575,219.2072501192235
5576,244.8570122744784
5577,402.6766326197684
5578,235.5873476765184
5579,271.9860310904984
5580,211.71194637531838
5581,134.0889011753184
5582,196.08315812619838
5583,279.6664161267284
5584,227.6010047813484
5585,382.34412722215836
5586,154.9362427934784
5587,160.09788740374347
5588,241.1610436737298
5589,398.32895555378985
5590,96.31814644539982
5591,241.4508440957
5592,243.36658119462
5593,16.900534479730002
5594,19.13003750099
5595,52.134927194910006
5596,19.13003750099
5597,19.13003750099
5598,21.889404497890002
5599,51.20712413963348
5600,152.40773251696842
5601,247.14565997448838
5602,210.8336805169684
5603,239.4308872194384
5604,210.8336805169684
5605,133.9620202053284
5606,183.33362877531837
5607,238.98114139657838
5608,210.60282379657838
5609,207.26419819657838
5610,152.1768757965784
5611,53.209113930433475
5612,38.63854034680982
5613,35.303667368069824
5614,36.953911786229824
5615,19.36089422138
5616,255.43483818116002
5617,16.900534479730002
5618,19.13003750099
5619,52.134927194910006
5620,19.13003750099
5621,19.13003750099
5622,21.889404497890002
5623,51.20712413963348
5624,152.40773251696842
5625,247.14565997448838
5626,210.8336805169684
5627,239.4308872194384
5628,210.8336805169684
5629,133.9620202053284
5630,183.33362877531837
5631,238.98114139657838
5632,210.60282379657838
5633,207.26419819657838
5634,152.1768757965784
5635,53.209113930433475
5636,38.63854034680982
5637,35.303667368069824
5638,36.953911786229824
5639,19.36089422138
5640,255.43483818116002
5641,16.900534479730002
5642,19.13003750099
5643,52.134927194910006
5644,19.13003750099
5645,19.13003750099
5646,21.889404497890002
5647,51.20712413963348
5648,152.40773251696842
5649,247.14565997448838
5650,210.8336805169684
5651,239.4308872194384
5652,210.8336805169684
5653,133.9620202053284
5654,183.33362877531837
5655,238.98114139657838
5656,210.60282379657838
5657,207.26419819657838
5658,152.1768757965784
5659,53.209113930433475
5660,38.63854034680982
5661,35.303667368069824
5662,36.953911786229824
5663,19.36089422138
5664,255.43483818116002
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.0
5671,14.57057358362366
5672,14.57057358362366
5673,14.57057358362366
5674,14.57057358362366
5675,14.57057358362366
5676,14.57057358362366
5677,14.57057358362366
5678,14.57057358362366
5679,14.57057358362366
5680,14.57057358362366
5681,14.57057358362366
5682,14.57057358362366
5683,14.57057358362366
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.0
5694,0.0
5695,14.57057358362366
5696,14.57057358362366
5697,14.57057358362366
5698,14.57057358362366
5699,14.57057358362366
5700,14.57057358362366
5701,14.57057358362366
5702,14.57057358362366
5703,14.57057358362366
5704,14.57057358362366
5705,14.57057358362366
5706,14.57057358362366
5707,14.57057358362366
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,14.57057358362366
5720,14.57057358362366
5721,14.57057358362366
