Hour,gwp
3961,176.513
3962,136.578
3963,125.599
3964,84.62700000000001
3965,75.493
3966,70.264
3967,83.62799999999999
3968,123.663
3969,151.42600000000002
3970,163.395
3971,151.474
3972,136.156
3973,137.70600000000002
3974,133.789
3975,126.95
3976,113.251
3977,108.636
3978,111.787
3979,135.071
3980,155.07299999999998
3981,142.887
3982,143.384
3983,172.024
3984,169.898
3985,134.895
3986,109.469
3987,110.744
3988,116.018
3989,113.808
3990,110.316
3991,116.983
3992,119.759
3993,119.783
3994,111.425
3995,143.366
3996,136.708
3997,144.74
3998,138.197
3999,139.406
4000,143.371
4001,146.944
4002,133.718
4003,207.549
4004,253.621
4005,257.546
4006,237.683
4007,230.413
4008,221.391
4009,181.377
4010,135.07
4011,115.498
4012,98.834
4013,90.551
4014,140.19299999999998
4015,207.874
4016,196.062
4017,197.655
4018,183.541
4019,154.724
4020,179.321
4021,179.34599999999998
4022,173.886
4023,185.068
4024,181.18400000000003
4025,177.735
4026,211.343
4027,269.435
4028,243.774
4029,213.33
4030,165.89700000000002
4031,235.336
4032,191.041
4033,161.268
4034,131.02
4035,116.082
4036,114.568
4037,115.364
4038,135.47799999999998
4039,173.312
4040,196.536
4041,245.931
4042,240.273
4043,218.472
4044,228.968
4045,191.907
4046,188.613
4047,188.912
4048,200.04
4049,225.332
4050,243.754
4051,256.94
4052,277.33
4053,261.242
4054,241.946
4055,251.12
4056,209.124
4057,179.085
4058,146.221
4059,154.72
4060,145.615
4061,156.474
4062,169.858
4063,227.542
4064,246.373
4065,271.967
4066,279.934
4067,289.246
4068,279.782
4069,239.236
4070,220.533
4071,252.46400000000003
4072,237.062
4073,244.442
4074,249.576
4075,255.197
4076,260.658
4077,240.167
4078,243.776
4079,264.522
4080,225.639
4081,171.498
4082,165.46400000000003
4083,151.844
4084,134.907
4085,131.558
4086,132.648
4087,154.205
4088,217.816
4089,241.185
4090,245.522
4091,230.651
4092,218.972
4093,229.99
4094,204.57
4095,193.852
4096,188.887
4097,194.296
4098,217.933
4099,269.461
4100,256.839
4101,237.441
4102,252.847
4103,262.531
4104,203.611
4105,187.135
4106,167.828
4107,165.866
4108,153.418
4109,152.293
4110,156.24200000000002
4111,199.906
4112,261.079
4113,259.91200000000003
4114,255.455
4115,240.553
4116,237.353
4117,213.581
4118,207.403
4119,211.177
4120,217.7
4121,209.948
4122,230.404
4123,251.401
4124,262.384
4125,260.932
4126,246.553
4127,237.535
4128,188.678
4129,214.843
4130,165.65200000000002
4131,155.983
4132,139.495
4133,115.372
4134,93.765
4135,128.51
4136,156.864
4137,159.954
4138,146.21
4139,124.947
4140,126.881
4141,113.264
4142,94.465
4143,65.964
4144,58.21
4145,106.65
4146,130.344
4147,172.975
4148,185.46400000000003
4149,188.144
4150,167.593
4151,157.118
4152,125.54
4153,95.817
4154,86.069
4155,66.579
4156,64.29899999999999
4157,57.211000000000006
4158,57.872
4159,47.075
4160,74.773
4161,87.36200000000001
4162,93.479
4163,97.569
4164,50.163
4165,53.391000000000005
4166,39.252
4167,37.143
4168,35.318000000000005
4169,58.074
4170,92.433
4171,135.875
4172,156.692
4173,169.179
4174,160.129
4175,174.465
4176,126.018
4177,91.08
4178,53.619
4179,45.382
4180,47.007
4181,37.514
4182,70.758
4183,126.421
4184,181.662
4185,183.051
4186,182.36
4187,172.44400000000002
4188,200.105
4189,180.354
4190,169.602
4191,161.997
4192,182.124
4193,220.505
4194,236.767
4195,220.663
4196,226.469
4197,199.296
4198,180.603
4199,162.253
4200,142.499
4201,112.998
4202,91.906
4203,78.488
4204,84.51700000000001
4205,104.017
4206,113.971
4207,175.495
4208,229.83900000000003
4209,261.836
4210,264.786
4211,263.422
4212,266.99
4213,260.8
4214,221.296
4215,209.906
4216,217.122
4217,242.224
4218,246.181
4219,257.283
4220,260.485
4221,233.181
4222,229.497
4223,255.056
4224,237.512
4225,192.991
4226,197.297
4227,186.355
4228,191.797
4229,167.903
4230,171.024
4231,227.808
4232,230.712
4233,248.36900000000003
4234,248.927
4235,239.844
4236,227.642
4237,219.399
4238,212.181
4239,201.826
4240,207.697
4241,217.158
4242,212.271
4243,234.717
4244,257.785
4245,243.978
4246,199.112
4247,229.27
4248,187.542
4249,150.916
4250,135.484
4251,129.733
4252,114.7
4253,118.911
4254,132.02100000000002
4255,161.377
4256,190.739
4257,221.37
4258,184.82
4259,177.206
4260,186.645
4261,194.45
4262,170.625
4263,168.498
4264,185.662
4265,194.017
4266,205.334
4267,242.694
4268,249.623
4269,228.62
4270,194.49
4271,228.833
4272,183.694
4273,150.92600000000002
4274,155.54
4275,153.019
4276,126.266
4277,139.125
4278,156.283
4279,172.366
4280,197.341
4281,204.691
4282,199.907
4283,222.862
4284,218.716
4285,178.872
4286,151.506
4287,157.506
4288,153.07399999999998
4289,168.197
4290,210.648
4291,245.29
4292,254.602
4293,237.642
4294,231.754
4295,238.936
4296,194.458
4297,178.565
4298,165.015
4299,151.47
4300,144.07299999999998
4301,146.688
4302,144.339
4303,152.46
4304,160.418
4305,175.61900000000003
4306,168.537
4307,159.061
4308,171.33700000000002
4309,158.791
4310,154.063
4311,160.884
4312,163.855
4313,162.415
4314,173.875
4315,208.557
4316,233.926
4317,241.379
4318,236.014
4319,244.914
4320,184.014
4321,168.82
4322,154.042
4323,110.151
4324,106.732
4325,106.927
4326,99.382
4327,100.117
4328,102.022
4329,130.989
4330,128.35
4331,123.736
4332,124.785
4333,122.54
4334,102.447
4335,90.221
4336,81.80199999999999
4337,83.617
4338,144.493
4339,206.699
4340,222.752
4341,224.634
4342,234.033
4343,238.466
4344,215.868
4345,169.835
4346,140.746
4347,111.657
4348,104.332
4349,104.564
4350,116.184
4351,170.7
4352,196.573
4353,266.291
4354,265.971
4355,265.629
4356,250.066
4357,208.947
4358,166.696
4359,159.095
4360,160.66899999999998
4361,156.079
4362,190.005
4363,247.274
4364,269.069
4365,252.516
4366,198.126
4367,209.529
4368,179.71200000000002
4369,150.314
4370,140.594
4371,115.497
4372,96.937
4373,110.639
4374,119.987
4375,158.116
4376,205.277
4377,241.923
4378,215.023
4379,179.445
4380,179.345
4381,173.361
4382,174.96099999999998
4383,168.857
4384,153.833
4385,149.35299999999998
4386,173.111
4387,247.818
4388,256.529
4389,230.035
4390,182.28
4391,227.639
4392,203.432
4393,136.438
4394,129.79
4395,117.194
4396,114.245
4397,100.246
4398,120.585
4399,158.135
4400,253.924
4401,267.812
4402,241.52
4403,192.209
4404,179.08599999999998
4405,149.583
4406,143.60299999999998
4407,163.268
4408,168.4
4409,164.34
4410,167.567
4411,220.356
4412,253.937
4413,218.315
4414,192.944
4415,216.884
4416,185.313
4417,122.301
4418,114.061
4419,109.38
4420,110.076
4421,122.617
4422,137.126
4423,177.89700000000002
4424,239.588
4425,264.077
4426,214.287
4427,164.155
4428,176.595
4429,170.293
4430,156.269
4431,154.293
4432,157.097
4433,156.171
4434,186.605
4435,252.158
4436,263.064
4437,266.434
4438,254.01
4439,262.81
4440,228.24
4441,118.276
4442,80.608
4443,74.55
4444,71.243
4445,70.139
4446,78.498
4447,181.166
4448,258.43
4449,242.733
4450,243.409
4451,239.315
4452,221.4
4453,127.006
4454,109.462
4455,124.107
4456,131.06
4457,134.717
4458,189.846
4459,235.257
4460,265.922
4461,255.876
4462,239.19
4463,242.313
4464,249.075
4465,238.302
4466,199.901
4467,138.778
4468,112.192
4469,85.103
4470,73.119
4471,72.803
4472,102.174
4473,114.807
4474,122.664
4475,141.512
4476,127.364
4477,115.258
4478,107.969
4479,114.617
4480,131.577
4481,126.892
4482,126.486
4483,186.594
4484,180.292
4485,141.086
4486,137.47899999999998
4487,138.29
4488,115.705
4489,142.69899999999998
4490,71.936
4491,59.31
4492,55.715
4493,44.95
4494,45.818000000000005
4495,43.575
4496,43.795
4497,48.364
4498,74.836
4499,63.891000000000005
4500,101.575
4501,87.925
4502,37.822
4503,32.678000000000004
4504,40.629
4505,38.581
4506,61.595
4507,89.95299999999999
4508,155.781
4509,150.363
4510,175.201
4511,199.932
4512,180.411
4513,144.836
4514,107.397
4515,88.04899999999999
4516,70.501
4517,78.688
4518,87.896
4519,127.36
4520,221.201
4521,231.487
4522,218.727
4523,194.52
4524,186.842
4525,198.242
4526,173.738
4527,172.797
4528,170.354
4529,178.34900000000002
4530,184.677
4531,213.847
4532,229.61
4533,225.396
4534,226.341
4535,232.161
4536,135.013
4537,89.43700000000001
4538,73.47399999999999
4539,67.354
4540,63.277
4541,66.995
4542,75.762
4543,130.041
4544,236.129
4545,231.072
4546,230.789
4547,210.722
4548,197.899
4549,194.227
4550,174.172
4551,153.869
4552,159.673
4553,158.22899999999998
4554,171.218
4555,210.447
4556,213.326
4557,202.941
4558,185.575
4559,209.278
4560,165.226
4561,108.196
4562,92.29
4563,82.569
4564,66.67399999999999
4565,71.40899999999999
4566,88.65
4567,130.102
4568,211.938
4569,219.524
4570,212.407
4571,166.01
4572,162.321
4573,144.961
4574,96.863
4575,97.062
4576,108.158
4577,101.29
4578,172.65599999999998
4579,194.338
4580,206.433
4581,209.38
4582,204.529
4583,198.444
4584,148.135
4585,107.332
4586,100.064
4587,87.006
4588,78.813
4589,69.36399999999999
4590,89.68
4591,154.43
4592,220.96400000000003
4593,236.784
4594,241.034
4595,243.758
4596,241.147
4597,226.959
4598,218.753
4599,225.465
4600,216.708
4601,225.353
4602,208.183
4603,210.796
4604,208.568
4605,199.038
4606,206.181
4607,209.203
4608,152.34799999999998
4609,110.115
4610,99.646
4611,81.92200000000001
4612,77.554
4613,78.232
4614,88.338
4615,147.95
4616,193.736
4617,220.103
4618,216.501
4619,207.522
4620,206.511
4621,195.984
4622,149.951
4623,136.86700000000002
4624,120.578
4625,107.999
4626,110.866
4627,161.685
4628,166.86900000000003
4629,152.035
4630,138.244
4631,168.55900000000003
4632,108.839
4633,107.478
4634,96.768
4635,89.338
4636,70.808
4637,70.818
4638,57.108
4639,69.266
4640,85.874
4641,113.702
4642,103.537
4643,106.027
4644,104.655
4645,98.428
4646,76.512
4647,63.396
4648,62.825
4649,73.098
4650,77.347
4651,77.687
4652,84.25299999999999
4653,87.56
4654,80.583
4655,137.622
4656,76.251
4657,73.654
4658,72.404
4659,52.717
4660,48.82
4661,42.012
4662,37.223
4663,38.088
4664,51.225
4665,61.11600000000001
4666,74.46300000000001
4667,79.345
4668,81.43
4669,82.23
4670,49.763000000000005
4671,45.467
4672,65.99600000000001
4673,64.078
4674,66.405
4675,85.368
4676,127.357
4677,148.69
4678,149.536
4679,164.96900000000002
4680,140.486
4681,125.562
4682,103.938
4683,100.464
4684,101.136
4685,98.418
4686,106.406
4687,134.694
4688,148.185
4689,185.672
4690,193.757
4691,177.96900000000002
4692,147.56799999999998
4693,148.95
4694,125.214
4695,126.816
4696,124.893
4697,117.014
4698,112.774
4699,129.036
4700,150.38
4701,138.046
4702,135.374
4703,140.40200000000002
4704,101.889
4705,89.85600000000001
4706,89.02
4707,74.71300000000001
4708,62.169
4709,56.802
4710,77.295
4711,104.854
4712,145.829
4713,177.28400000000002
4714,160.285
4715,112.392
4716,113.603
4717,112.867
4718,138.727
4719,142.126
4720,127.419
4721,121.486
4722,105.846
4723,171.429
4724,195.395
4725,193.874
4726,188.299
4727,175.442
4728,133.86700000000002
4729,92.543
4730,80.96600000000001
4731,76.984
4732,61.049
4733,76.075
4734,82.52
4735,106.917
4736,157.66899999999998
4737,160.957
4738,164.245
4739,151.035
4740,115.149
4741,95.692
4742,91.355
4743,86.477
4744,96.83
4745,102.356
4746,124.845
4747,184.959
4748,203.891
4749,202.088
4750,186.428
4751,194.78
4752,108.812
4753,84.28200000000001
4754,84.475
4755,85.59299999999999
4756,84.625
4757,82.79299999999999
4758,82.63600000000001
4759,91.354
4760,111.092
4761,168.162
4762,152.475
4763,113.787
4764,95.034
4765,87.469
4766,91.687
4767,106.149
4768,108.976
4769,97.844
4770,101.897
4771,134.803
4772,170.15200000000002
4773,157.533
4774,154.11
4775,186.034
4776,127.56
4777,86.257
4778,87.319
4779,84.616
4780,77.75
4781,80.816
4782,83.463
4783,106.337
4784,186.403
4785,217.634
4786,216.739
4787,214.585
4788,206.859
4789,128.66899999999998
4790,103.969
4791,102.615
4792,105.423
4793,116.517
4794,186.929
4795,206.834
4796,207.203
4797,194.031
4798,191.687
4799,208.414
4800,148.148
4801,102.845
4802,82.054
4803,78.52600000000001
4804,62.349
4805,53.368
4806,44.691
4807,52.177
4808,61.927
4809,54.955
4810,78.947
4811,69.137
4812,81.535
4813,102.913
4814,104.338
4815,99.81
4816,99.193
4817,81.90899999999999
4818,74.94800000000001
4819,98.78
4820,103.704
4821,98.245
4822,96.231
4823,83.26899999999999
4824,80.632
4825,68.53399999999999
4826,78.689
4827,69.768
4828,48.036
4829,53.63
4830,51.29
4831,61.287
4832,52.141000000000005
4833,34.162
4834,41.077
4835,68.538
4836,76.285
4837,91.205
4838,80.087
4839,82.425
4840,75.931
4841,74.585
4842,57.258
4843,71.89
4844,111.13
4845,114.068
4846,126.978
4847,141.591
4848,97.943
4849,85.76
4850,67.65899999999999
4851,63.369
4852,59.195
4853,57.722
4854,71.54
4855,109.82
4856,131.135
4857,182.654
4858,146.05200000000002
4859,112.569
4860,121.586
4861,114.013
4862,127.292
4863,110.396
4864,110.145
4865,124.346
4866,146.317
4867,192.377
4868,220.065
4869,228.5
4870,226.187
4871,210.55
4872,140.64600000000002
4873,99.322
4874,102.563
4875,102.539
4876,90.435
4877,82.361
4878,90.521
4879,142.662
4880,190.782
4881,205.417
4882,191.398
4883,150.763
4884,124.082
4885,115.702
4886,114.956
4887,130.08700000000002
4888,126.884
4889,167.183
4890,207.754
4891,208.626
4892,210.968
4893,208.19
4894,195.942
4895,186.072
4896,173.578
4897,109.909
4898,102.954
4899,93.691
4900,83.17399999999999
4901,82.221
4902,92.703
4903,103.243
4904,184.881
4905,195.446
4906,169.018
4907,153.959
4908,152.822
4909,159.303
4910,182.329
4911,182.779
4912,192.161
4913,201.199
4914,241.268
4915,246.011
4916,249.352
4917,246.191
4918,243.921
4919,233.932
4920,200.706
4921,163.494
4922,139.485
4923,117.432
4924,115.115
4925,100.347
4926,125.678
4927,172.96900000000002
4928,217.326
4929,222.41
4930,216.18400000000003
4931,219.66
4932,232.062
4933,197.782
4934,196.37
4935,178.22099999999998
4936,178.092
4937,227.426
4938,237.819
4939,253.346
4940,248.122
4941,247.54
4942,244.632
4943,229.88
4944,153.62
4945,122.655
4946,99.431
4947,83.18700000000001
4948,92.762
4949,101.726
4950,122.196
4951,178.43099999999998
4952,218.626
4953,226.587
4954,231.14
4955,241.605
4956,239.171
4957,228.789
4958,221.931
4959,203.515
4960,216.627
4961,215.377
4962,231.862
4963,234.847
4964,256.009
4965,238.412
4966,226.459
4967,224.391
4968,202.133
4969,178.94
4970,140.077
4971,120.934
4972,112.361
4973,106.563
4974,116.72
4975,101.24
4976,79.19
4977,144.50799999999998
4978,184.686
4979,123.481
4980,119.546
4981,132.1
4982,118.398
4983,125.247
4984,135.56799999999998
4985,122.079
4986,106.499
4987,126.954
4988,99.588
4989,109.139
4990,129.597
4991,146.60399999999998
4992,78.403
4993,81.34899999999999
4994,78.52
4995,67.343
4996,53.16
4997,51.067
4998,58.285
4999,56.852
5000,44.0
5001,51.881
5002,50.333
5003,43.701
5004,55.729
5005,45.737
5006,40.374
5007,38.627
5008,47.768
5009,49.886
5010,58.135
5011,67.835
5012,96.81
5013,115.508
5014,109.295
5015,118.533
5016,79.697
5017,73.532
5018,47.032
5019,47.123000000000005
5020,45.922
5021,47.891000000000005
5022,61.578
5023,102.79
5024,145.384
5025,148.0215
5026,150.659
5027,91.247
5028,102.753
5029,77.04
5030,87.413
5031,88.55
5032,107.24
5033,97.525
5034,117.16
5035,177.166
5036,161.33
5037,143.637
5038,132.73
5039,141.879
5040,132.744
5041,107.015
5042,97.106
5043,89.896
5044,77.578
5045,75.671
5046,92.684
5047,119.633
5048,133.892
5049,126.87
5050,154.144
5051,179.5
5052,140.082
5053,132.496
5054,114.437
5055,113.721
5056,113.887
5057,139.02100000000002
5058,160.91
5059,174.761
5060,175.28
5061,166.132
5062,168.976
5063,171.43099999999998
5064,125.24
5065,101.24
5066,66.992
5067,52.117
5068,44.04
5069,45.264
5070,52.696000000000005
5071,97.766
5072,144.516
5073,182.23
5074,191.984
5075,198.43400000000003
5076,174.421
5077,152.515
5078,128.944
5079,141.46200000000002
5080,126.061
5081,131.16299999999998
5082,167.132
5083,193.707
5084,190.411
5085,197.578
5086,200.322
5087,194.747
5088,165.675
5089,106.099
5090,85.486
5091,81.846
5092,88.855
5093,87.715
5094,92.872
5095,113.914
5096,183.505
5097,193.01
5098,126.379
5099,134.71200000000002
5100,107.827
5101,118.216
5102,147.688
5103,149.345
5104,147.286
5105,201.676
5106,209.422
5107,231.685
5108,239.786
5109,236.399
5110,230.495
5111,242.847
5112,169.361
5113,154.097
5114,110.595
5115,108.822
5116,108.143
5117,107.366
5118,113.831
5119,143.292
5120,216.024
5121,234.243
5122,225.221
5123,179.388
5124,174.317
5125,178.62099999999998
5126,173.75599999999997
5127,144.968
5128,162.243
5129,159.328
5130,160.036
5131,194.815
5132,206.612
5133,201.307
5134,208.914
5135,203.701
5136,204.733
5137,132.285
5138,83.98899999999999
5139,84.978
5140,77.262
5141,106.854
5142,77.442
5143,74.742
5144,86.76
5145,139.733
5146,124.608
5147,96.48
5148,85.76299999999999
5149,108.93
5150,83.684
5151,76.1
5152,72.452
5153,71.574
5154,88.65700000000001
5155,137.967
5156,205.512
5157,216.806
5158,199.428
5159,195.614
5160,155.088
5161,111.702
5162,93.553
5163,92.586
5164,68.71300000000001
5165,78.35
5166,75.642
5167,73.926
5168,54.86600000000001
5169,72.4
5170,82.042
5171,68.747
5172,80.317
5173,90.628
5174,55.031000000000006
5175,53.821000000000005
5176,57.337
5177,60.499
5178,74.6
5179,113.226
5180,169.895
5181,222.227
5182,225.39
5183,222.562
5184,192.453
5185,114.864
5186,86.67
5187,71.53699999999999
5188,91.982
5189,88.65899999999999
5190,95.161
5191,107.266
5192,164.863
5193,224.779
5194,230.88
5195,223.797
5196,207.926
5197,199.005
5198,171.865
5199,112.284
5200,117.619
5201,121.485
5202,127.327
5203,206.157
5204,224.949
5205,226.546
5206,212.959
5207,213.937
5208,127.567
5209,122.345
5210,106.635
5211,105.832
5212,99.788
5213,98.315
5214,122.017
5215,175.453
5216,190.989
5217,245.806
5218,247.17
5219,231.278
5220,196.648
5221,166.176
5222,144.629
5223,147.033
5224,121.681
5225,128.901
5226,144.844
5227,172.46099999999998
5228,223.046
5229,204.027
5230,200.065
5231,223.023
5232,148.524
5233,99.172
5234,108.644
5235,106.588
5236,95.408
5237,93.168
5238,97.097
5239,111.671
5240,129.612
5241,194.971
5242,220.363
5243,220.41
5244,194.319
5245,144.66299999999998
5246,103.128
5247,96.189
5248,94.45
5249,95.618
5250,99.473
5251,142.25799999999998
5252,196.277
5253,161.116
5254,169.315
5255,168.268
5256,118.76
5257,86.47399999999999
5258,79.596
5259,76.416
5260,74.345
5261,72.33800000000001
5262,80.048
5263,88.84299999999999
5264,132.377
5265,147.428
5266,132.68
5267,116.473
5268,100.404
5269,107.294
5270,116.22
5271,112.285
5272,108.127
5273,85.995
5274,90.198
5275,131.474
5276,201.965
5277,208.93400000000003
5278,214.634
5279,209.682
5280,175.519
5281,114.594
5282,95.278
5283,106.23
5284,102.619
5285,93.924
5286,104.144
5287,62.005
5288,116.592
5289,198.293
5290,202.703
5291,199.731
5292,213.052
5293,223.69
5294,216.885
5295,194.64
5296,193.38
5297,166.347
5298,147.944
5299,140.515
5300,128.891
5301,124.572
5302,137.18
5303,135.566
5304,114.886
5305,93.296
5306,70.59100000000001
5307,52.777
5308,55.23
5309,57.139
5310,55.369
5311,63.146
5312,55.524
5313,69.48
5314,69.124
5315,70.842
5316,82.515
5317,83.42200000000001
5318,84.385
5319,85.88600000000001
5320,87.022
5321,88.859
5322,89.569
5323,76.02199999999999
5324,83.25200000000001
5325,137.255
5326,187.773
5327,191.274
5328,133.69
5329,95.659
5330,93.248
5331,94.942
5332,95.084
5333,90.196
5334,80.751
5335,78.858
5336,83.521
5337,73.465
5338,77.55
5339,69.48100000000001
5340,69.343
5341,87.494
5342,66.47800000000001
5343,66.99
5344,69.317
5345,55.38
5346,67.767
5347,118.636
5348,165.045
5349,151.675
5350,160.226
5351,193.901
5352,169.079
5353,82.20700000000001
5354,59.56
5355,42.075
5356,42.002
5357,47.227
5358,87.236
5359,99.13
5360,145.939
5361,175.155
5362,182.468
5363,185.775
5364,172.084
5365,161.036
5366,141.423
5367,126.523
5368,137.69299999999998
5369,137.005
5370,118.06
5371,135.46200000000002
5372,146.405
5373,126.234
5374,135.351
5375,158.388
5376,130.833
5377,113.22
5378,100.292
5379,97.351
5380,92.655
5381,92.927
5382,96.873
5383,112.566
5384,139.394
5385,170.636
5386,163.565
5387,152.971
5388,142.377
5389,132.97899999999998
5390,127.065
5391,136.912
5392,116.433
5393,124.204
5394,131.719
5395,153.309
5396,161.22899999999998
5397,161.95
5398,163.092
5399,177.57
5400,167.334
5401,136.815
5402,129.709
5403,113.22
5404,121.007
5405,119.057
5406,125.816
5407,129.507
5408,158.143
5409,177.368
5410,162.12
5411,147.874
5412,125.504
5413,120.466
5414,116.323
5415,108.108
5416,104.9
5417,88.26299999999999
5418,84.631
5419,118.036
5420,122.267
5421,98.691
5422,109.681
5423,111.129
5424,95.749
5425,80.304
5426,68.47800000000001
5427,64.142
5428,55.271
5429,58.442
5430,59.24100000000001
5431,70.227
5432,74.658
5433,76.992
5434,84.75
5435,96.858
5436,92.648
5437,110.926
5438,83.376
5439,78.544
5440,77.976
5441,66.357
5442,81.9
5443,106.885
5444,172.733
5445,222.701
5446,236.911
5447,226.015
5448,216.595
5449,178.68
5450,152.491
5451,94.27
5452,77.181
5453,75.722
5454,117.269
5455,167.361
5456,206.315
5457,225.729
5458,225.191
5459,224.73
5460,228.928
5461,227.402
5462,163.84900000000002
5463,117.338
5464,120.693
5465,136.719
5466,169.667
5467,183.034
5468,189.785
5469,197.342
5470,210.329
5471,209.374
5472,206.917
5473,84.34200000000001
5474,71.367
5475,63.18600000000001
5476,55.128
5477,45.136
5478,42.971
5479,63.44
5480,65.135
5481,84.494
5482,107.165
5483,103.677
5484,111.954
5485,109.311
5486,100.296
5487,75.623
5488,76.814
5489,71.27600000000001
5490,68.108
5491,173.263
5492,200.749
5493,195.225
5494,198.997
5495,197.922
5496,164.76
5497,107.144
5498,86.98
5499,76.41
5500,74.90899999999999
5501,73.007
5502,67.544
5503,58.63399999999999
5504,66.014
5505,90.285
5506,90.469
5507,80.32600000000001
5508,60.062
5509,67.562
5510,73.418
5511,73.166
5512,67.671
5513,67.15
5514,70.402
5515,95.349
5516,128.82
5517,146.727
5518,147.35
5519,126.093
5520,117.059
5521,78.13
5522,74.303
5523,75.406
5524,80.579
5525,75.816
5526,59.369
5527,98.311
5528,112.464
5529,194.481
5530,178.87900000000002
5531,180.308
5532,154.738
5533,133.721
5534,124.063
5535,125.475
5536,119.49
5537,122.684
5538,163.968
5539,178.67
5540,191.002
5541,200.797
5542,192.429
5543,190.625
5544,169.08599999999998
5545,138.07
5546,124.308
5547,134.738
5548,115.139
5549,115.584
5550,133.747
5551,136.338
5552,146.968
5553,188.671
5554,199.657
5555,181.641
5556,173.56
5557,168.041
5558,169.945
5559,159.44299999999998
5560,171.142
5561,174.222
5562,163.471
5563,189.284
5564,193.585
5565,189.02
5566,183.368
5567,193.488
5568,163.188
5569,147.298
5570,133.114
5571,105.546
5572,102.013
5573,89.0
5574,114.103
5575,132.423
5576,134.517
5577,183.054
5578,186.037
5579,158.749
5580,155.342
5581,156.31
5582,156.832
5583,140.648
5584,144.358
5585,138.898
5586,172.753
5587,190.659
5588,179.18599999999998
5589,183.236
5590,188.022
5591,187.423
5592,174.03799999999998
5593,160.292
5594,89.89200000000001
5595,67.582
5596,60.346
5597,53.963
5598,70.598
5599,106.082
5600,158.27700000000002
5601,200.438
5602,191.27
5603,166.542
5604,158.974
5605,107.568
5606,102.699
5607,89.455
5608,88.309
5609,110.637
5610,163.164
5611,190.7
5612,185.395
5613,185.187
5614,179.545
5615,171.00799999999998
5616,162.83
5617,143.19
5618,85.411
5619,76.613
5620,65.85600000000001
5621,67.452
5622,94.758
5623,114.651
5624,184.087
5625,210.106
5626,202.676
5627,193.295
5628,193.709
5629,177.607
5630,179.269
5631,181.193
5632,176.924
5633,178.47299999999998
5634,186.005
5635,192.063
5636,191.072
5637,185.174
5638,176.146
5639,172.46200000000002
5640,161.321
5641,150.27700000000002
5642,122.772
5643,120.037
5644,114.444
5645,84.133
5646,85.111
5647,88.905
5648,97.978
5649,102.438
5650,111.559
5651,110.981
5652,80.751
5653,84.444
5654,78.76
5655,84.096
5656,82.09700000000001
5657,73.983
5658,148.385
5659,174.282
5660,165.274
5661,173.761
5662,179.08700000000002
5663,185.343
5664,129.54
5665,96.116
5666,57.749
5667,54.478
5668,51.255
5669,49.776
5670,47.615
5671,52.29
5672,73.432
5673,68.817
5674,85.785
5675,67.278
5676,68.335
5677,67.403
5678,74.324
5679,69.07300000000001
5680,64.666
5681,65.122
5682,82.913
5683,167.445
5684,174.77900000000002
5685,176.27200000000002
5686,184.96400000000003
5687,184.293
5688,166.525
5689,142.211
5690,134.934
5691,111.448
5692,82.557
5693,65.916
5694,111.752
5695,183.487
5696,193.663
5697,202.845
5698,197.253
5699,194.784
5700,191.80900000000003
5701,186.056
5702,192.157
5703,188.984
5704,181.586
5705,195.114
5706,204.584
5707,206.394
5708,207.455
5709,206.683
5710,208.459
5711,202.512
5712,188.971
5713,151.3
5714,125.695
5715,122.663
5716,110.413
5717,102.786
5718,132.52700000000002
5719,198.985
5720,207.658
5721,203.088
5722,202.297
5723,202.225
5724,205.606
5725,211.606
5726,221.654
5727,220.701
5728,226.655
5729,208.775
5730,210.402
5731,212.565
5732,214.477
5733,212.397
5734,212.137
5735,206.08900000000003
5736,124.324
5737,121.403
5738,116.792
5739,103.358
5740,96.704
5741,101.052
5742,103.637
5743,135.685
5744,186.596
5745,200.757
5746,196.107
5747,183.906
5748,188.871
5749,180.047
5750,165.043
5751,162.457
5752,163.148
5753,177.178
5754,192.428
5755,201.327
5756,200.424
5757,202.667
5758,200.781
5759,192.984
5760,126.324
5761,126.605
5762,114.99
5763,107.342
5764,93.924
5765,99.134
5766,112.234
5767,126.551
5768,193.818
5769,197.86900000000003
5770,190.557
5771,191.74400000000003
5772,176.368
5773,143.63
5774,141.309
5775,153.532
5776,143.411
5777,151.119
5778,194.74400000000003
5779,214.209
5780,213.288
5781,210.446
5782,209.565
5783,199.902
5784,191.509
5785,108.931
5786,78.65
5787,70.488
5788,58.122
5789,78.27
5790,92.483
5791,182.268
5792,197.081
5793,200.661
5794,192.961
5795,152.95600000000002
5796,156.52200000000002
5797,164.53900000000002
5798,162.565
5799,162.425
5800,168.762
5801,125.178
5802,158.75799999999998
5803,184.884
5804,183.723
5805,185.378
5806,184.09
5807,184.116
5808,123.685
5809,62.306
5810,81.597
5811,73.115
5812,65.061
5813,74.63600000000001
5814,56.368
5815,50.252
5816,40.765
5817,46.268
5818,62.594
5819,105.431
5820,124.548
5821,132.971
5822,145.11
5823,123.779
5824,128.565
5825,115.933
5826,82.804
5827,84.376
5828,132.438
5829,126.166
5830,75.831
5831,101.274
5832,124.849
5833,120.473
5834,129.287
5835,110.287
5836,104.609
5837,80.78
5838,88.538
5839,90.159
5840,98.749
5841,96.726
5842,93.462
5843,79.232
5844,91.722
5845,96.993
5846,81.38600000000001
5847,95.146
5848,87.34100000000001
5849,74.157
5850,80.033
5851,50.147
5852,79.454
5853,100.162
5854,84.721
5855,60.499
