HourOfYear,PeriodOfYear,Domestic_electricity
4345,8,0.5564376000000002
4346,8,0.5564376000000002
4347,8,0.5564376000000002
4348,8,0.5564376000000002
4349,8,0.5564376000000002
4350,8,0.5564376000000002
4351,8,31.30064105070348
4352,8,33.52639145070348
4353,8,33.52639145070348
4354,8,33.52639145070348
4355,8,33.52639145070348
4356,8,33.52639145070348
4357,8,33.52639145070348
4358,8,33.52639145070348
4359,8,33.52639145070348
4360,8,33.52639145070348
4361,8,33.52639145070348
4362,8,33.52639145070348
4363,8,33.52639145070348
4364,8,18.95581786707982
4365,8,16.73006746707982
4366,8,16.73006746707982
4367,8,0.5564376000000002
4368,8,0.5564376000000002
4369,9,0.0
4370,9,0.0
4371,9,0.0
4372,9,0.0
4373,9,0.0
4374,9,0.0
4375,9,14.57057358362366
4376,9,14.57057358362366
4377,9,14.57057358362366
4378,9,14.57057358362366
4379,9,14.57057358362366
4380,9,14.57057358362366
4381,9,14.57057358362366
4382,9,14.57057358362366
4383,9,14.57057358362366
4384,9,14.57057358362366
4385,9,14.57057358362366
4386,9,14.57057358362366
4387,9,14.57057358362366
4388,9,0.0
4389,9,0.0
4390,9,0.0
4391,9,0.0
4392,9,0.0
4393,8,0.5564376000000002
4394,8,0.5564376000000002
4395,8,0.5564376000000002
4396,8,0.5564376000000002
4397,8,0.5564376000000002
4398,8,0.5564376000000002
4399,8,31.30064105070348
4400,8,33.52639145070348
4401,8,33.52639145070348
4402,8,33.52639145070348
4403,8,33.52639145070348
4404,8,33.52639145070348
4405,8,33.52639145070348
4406,8,33.52639145070348
4407,8,33.52639145070348
4408,8,33.52639145070348
4409,8,33.52639145070348
4410,8,33.52639145070348
4411,8,33.52639145070348
4412,8,18.95581786707982
4413,8,16.73006746707982
4414,8,16.73006746707982
4415,8,0.5564376000000002
4416,8,0.5564376000000002
4417,10,2.2257504
4418,10,5.564376
4419,10,5.564376
4420,10,5.564376
4421,10,5.564376
4422,10,5.564376
4423,10,36.30857945070348
4424,10,44.94733669500484
4425,10,49.95527509500483
4426,10,53.29390069500484
4427,10,56.63252629500483
4428,10,53.29390069500484
4429,10,46.61664949500484
4430,10,49.95527509500483
4431,10,56.63252629500483
4432,10,53.29390069500484
4433,10,49.95527509500483
4434,10,44.94733669500484
4435,10,38.53432985070348
4436,10,23.96375626707982
4437,10,21.73800586707982
4438,10,21.73800586707982
4439,10,5.564376
4440,10,5.564376
4441,8,0.5564376000000002
4442,8,0.5564376000000002
4443,8,0.5564376000000002
4444,8,0.5564376000000002
4445,8,0.5564376000000002
4446,8,0.5564376000000002
4447,8,31.30064105070348
4448,8,33.52639145070348
4449,8,33.52639145070348
4450,8,33.52639145070348
4451,8,33.52639145070348
4452,8,33.52639145070348
4453,8,33.52639145070348
4454,8,33.52639145070348
4455,8,33.52639145070348
4456,8,33.52639145070348
4457,8,33.52639145070348
4458,8,33.52639145070348
4459,8,33.52639145070348
4460,8,18.95581786707982
4461,8,16.73006746707982
4462,8,16.73006746707982
4463,8,0.5564376000000002
4464,8,0.5564376000000002
4465,7,0.0
4466,7,0.0
4467,7,0.0
4468,7,0.0
4469,7,0.0
4470,7,0.0
4471,7,14.57057358362366
4472,7,14.57057358362366
4473,7,14.57057358362366
4474,7,14.57057358362366
4475,7,14.57057358362366
4476,7,14.57057358362366
4477,7,14.57057358362366
4478,7,14.57057358362366
4479,7,14.57057358362366
4480,7,14.57057358362366
4481,7,14.57057358362366
4482,7,14.57057358362366
4483,7,14.57057358362366
4484,7,0.0
4485,7,0.0
4486,7,0.0
4487,7,0.0
4488,7,0.0
4489,8,0.5564376000000002
4490,8,0.5564376000000002
4491,8,0.5564376000000002
4492,8,0.5564376000000002
4493,8,0.5564376000000002
4494,8,0.5564376000000002
4495,8,31.30064105070348
4496,8,33.52639145070348
4497,8,33.52639145070348
4498,8,33.52639145070348
4499,8,33.52639145070348
4500,8,33.52639145070348
4501,8,33.52639145070348
4502,8,33.52639145070348
4503,8,33.52639145070348
4504,8,33.52639145070348
4505,8,33.52639145070348
4506,8,33.52639145070348
4507,8,33.52639145070348
4508,8,18.95581786707982
4509,8,16.73006746707982
4510,8,16.73006746707982
4511,8,0.5564376000000002
4512,8,0.5564376000000002
4513,7,0.0
4514,7,0.0
4515,7,0.0
4516,7,0.0
4517,7,0.0
4518,7,0.0
4519,7,14.57057358362366
4520,7,14.57057358362366
4521,7,14.57057358362366
4522,7,14.57057358362366
4523,7,14.57057358362366
4524,7,14.57057358362366
4525,7,14.57057358362366
4526,7,14.57057358362366
4527,7,14.57057358362366
4528,7,14.57057358362366
4529,7,14.57057358362366
4530,7,14.57057358362366
4531,7,14.57057358362366
4532,7,0.0
4533,7,0.0
4534,7,0.0
4535,7,0.0
4536,7,0.0
4537,9,0.0
4538,9,0.0
4539,9,0.0
4540,9,0.0
4541,9,0.0
4542,9,0.0
4543,9,14.57057358362366
4544,9,14.57057358362366
4545,9,14.57057358362366
4546,9,14.57057358362366
4547,9,14.57057358362366
4548,9,14.57057358362366
4549,9,14.57057358362366
4550,9,14.57057358362366
4551,9,14.57057358362366
4552,9,14.57057358362366
4553,9,14.57057358362366
4554,9,14.57057358362366
4555,9,14.57057358362366
4556,9,0.0
4557,9,0.0
4558,9,0.0
4559,9,0.0
4560,9,0.0
4561,10,2.2257504
4562,10,5.564376
4563,10,5.564376
4564,10,5.564376
4565,10,5.564376
4566,10,5.564376
4567,10,36.30857945070348
4568,10,44.94733669500484
4569,10,49.95527509500483
4570,10,53.29390069500484
4571,10,56.63252629500483
4572,10,53.29390069500484
4573,10,46.61664949500484
4574,10,49.95527509500483
4575,10,56.63252629500483
4576,10,53.29390069500484
4577,10,49.95527509500483
4578,10,44.94733669500484
4579,10,38.53432985070348
4580,10,23.96375626707982
4581,10,21.73800586707982
4582,10,21.73800586707982
4583,10,5.564376
4584,10,5.564376
4585,9,0.0
4586,9,0.0
4587,9,0.0
4588,9,0.0
4589,9,0.0
4590,9,0.0
4591,9,14.57057358362366
4592,9,14.57057358362366
4593,9,14.57057358362366
4594,9,14.57057358362366
4595,9,14.57057358362366
4596,9,14.57057358362366
4597,9,14.57057358362366
4598,9,14.57057358362366
4599,9,14.57057358362366
4600,9,14.57057358362366
4601,9,14.57057358362366
4602,9,14.57057358362366
4603,9,14.57057358362366
4604,9,0.0
4605,9,0.0
4606,9,0.0
4607,9,0.0
4608,9,0.0
4609,10,2.2257504
4610,10,5.564376
4611,10,5.564376
4612,10,5.564376
4613,10,5.564376
4614,10,5.564376
4615,10,36.30857945070348
4616,10,44.94733669500484
4617,10,49.95527509500483
4618,10,53.29390069500484
4619,10,56.63252629500483
4620,10,53.29390069500484
4621,10,46.61664949500484
4622,10,49.95527509500483
4623,10,56.63252629500483
4624,10,53.29390069500484
4625,10,49.95527509500483
4626,10,44.94733669500484
4627,10,38.53432985070348
4628,10,23.96375626707982
4629,10,21.73800586707982
4630,10,21.73800586707982
4631,10,5.564376
4632,10,5.564376
4633,10,2.2257504
4634,10,5.564376
4635,10,5.564376
4636,10,5.564376
4637,10,5.564376
4638,10,5.564376
4639,10,36.30857945070348
4640,10,44.94733669500484
4641,10,49.95527509500483
4642,10,53.29390069500484
4643,10,56.63252629500483
4644,10,53.29390069500484
4645,10,46.61664949500484
4646,10,49.95527509500483
4647,10,56.63252629500483
4648,10,53.29390069500484
4649,10,49.95527509500483
4650,10,44.94733669500484
4651,10,38.53432985070348
4652,10,23.96375626707982
4653,10,21.73800586707982
4654,10,21.73800586707982
4655,10,5.564376
4656,10,5.564376
4657,7,0.0
4658,7,0.0
4659,7,0.0
4660,7,0.0
4661,7,0.0
4662,7,0.0
4663,7,14.57057358362366
4664,7,14.57057358362366
4665,7,14.57057358362366
4666,7,14.57057358362366
4667,7,14.57057358362366
4668,7,14.57057358362366
4669,7,14.57057358362366
4670,7,14.57057358362366
4671,7,14.57057358362366
4672,7,14.57057358362366
4673,7,14.57057358362366
4674,7,14.57057358362366
4675,7,14.57057358362366
4676,7,0.0
4677,7,0.0
4678,7,0.0
4679,7,0.0
4680,7,0.0
4681,8,0.5564376000000002
4682,8,0.5564376000000002
4683,8,0.5564376000000002
4684,8,0.5564376000000002
4685,8,0.5564376000000002
4686,8,0.5564376000000002
4687,8,31.30064105070348
4688,8,33.52639145070348
4689,8,33.52639145070348
4690,8,33.52639145070348
4691,8,33.52639145070348
4692,8,33.52639145070348
4693,8,33.52639145070348
4694,8,33.52639145070348
4695,8,33.52639145070348
4696,8,33.52639145070348
4697,8,33.52639145070348
4698,8,33.52639145070348
4699,8,33.52639145070348
4700,8,18.95581786707982
4701,8,16.73006746707982
4702,8,16.73006746707982
4703,8,0.5564376000000002
4704,8,0.5564376000000002
4705,10,2.2257504
4706,10,5.564376
4707,10,5.564376
4708,10,5.564376
4709,10,5.564376
4710,10,5.564376
4711,10,36.30857945070348
4712,10,44.94733669500484
4713,10,49.95527509500483
4714,10,53.29390069500484
4715,10,56.63252629500483
4716,10,53.29390069500484
4717,10,46.61664949500484
4718,10,49.95527509500483
4719,10,56.63252629500483
4720,10,53.29390069500484
4721,10,49.95527509500483
4722,10,44.94733669500484
4723,10,38.53432985070348
4724,10,23.96375626707982
4725,10,21.73800586707982
4726,10,21.73800586707982
4727,10,5.564376
4728,10,5.564376
4729,8,0.5564376000000002
4730,8,0.5564376000000002
4731,8,0.5564376000000002
4732,8,0.5564376000000002
4733,8,0.5564376000000002
4734,8,0.5564376000000002
4735,8,31.30064105070348
4736,8,33.52639145070348
4737,8,33.52639145070348
4738,8,33.52639145070348
4739,8,33.52639145070348
4740,8,33.52639145070348
4741,8,33.52639145070348
4742,8,33.52639145070348
4743,8,33.52639145070348
4744,8,33.52639145070348
4745,8,33.52639145070348
4746,8,33.52639145070348
4747,8,33.52639145070348
4748,8,18.95581786707982
4749,8,16.73006746707982
4750,8,16.73006746707982
4751,8,0.5564376000000002
4752,8,0.5564376000000002
4753,9,0.0
4754,9,0.0
4755,9,0.0
4756,9,0.0
4757,9,0.0
4758,9,0.0
4759,9,14.57057358362366
4760,9,14.57057358362366
4761,9,14.57057358362366
4762,9,14.57057358362366
4763,9,14.57057358362366
4764,9,14.57057358362366
4765,9,14.57057358362366
4766,9,14.57057358362366
4767,9,14.57057358362366
4768,9,14.57057358362366
4769,9,14.57057358362366
4770,9,14.57057358362366
4771,9,14.57057358362366
4772,9,0.0
4773,9,0.0
4774,9,0.0
4775,9,0.0
4776,9,0.0
4777,10,2.2257504
4778,10,5.564376
4779,10,5.564376
4780,10,5.564376
4781,10,5.564376
4782,10,5.564376
4783,10,36.30857945070348
4784,10,44.94733669500484
4785,10,49.95527509500483
4786,10,53.29390069500484
4787,10,56.63252629500483
4788,10,53.29390069500484
4789,10,46.61664949500484
4790,10,49.95527509500483
4791,10,56.63252629500483
4792,10,53.29390069500484
4793,10,49.95527509500483
4794,10,44.94733669500484
4795,10,38.53432985070348
4796,10,23.96375626707982
4797,10,21.73800586707982
4798,10,21.73800586707982
4799,10,5.564376
4800,10,5.564376
4801,10,2.2257504
4802,10,5.564376
4803,10,5.564376
4804,10,5.564376
4805,10,5.564376
4806,10,5.564376
4807,10,36.30857945070348
4808,10,44.94733669500484
4809,10,49.95527509500483
4810,10,53.29390069500484
4811,10,56.63252629500483
4812,10,53.29390069500484
4813,10,46.61664949500484
4814,10,49.95527509500483
4815,10,56.63252629500483
4816,10,53.29390069500484
4817,10,49.95527509500483
4818,10,44.94733669500484
4819,10,38.53432985070348
4820,10,23.96375626707982
4821,10,21.73800586707982
4822,10,21.73800586707982
4823,10,5.564376
4824,10,5.564376
4825,9,0.0
4826,9,0.0
4827,9,0.0
4828,9,0.0
4829,9,0.0
4830,9,0.0
4831,9,14.57057358362366
4832,9,14.57057358362366
4833,9,14.57057358362366
4834,9,14.57057358362366
4835,9,14.57057358362366
4836,9,14.57057358362366
4837,9,14.57057358362366
4838,9,14.57057358362366
4839,9,14.57057358362366
4840,9,14.57057358362366
4841,9,14.57057358362366
4842,9,14.57057358362366
4843,9,14.57057358362366
4844,9,0.0
4845,9,0.0
4846,9,0.0
4847,9,0.0
4848,9,0.0
4849,9,0.0
4850,9,0.0
4851,9,0.0
4852,9,0.0
4853,9,0.0
4854,9,0.0
4855,9,14.57057358362366
4856,9,14.57057358362366
4857,9,14.57057358362366
4858,9,14.57057358362366
4859,9,14.57057358362366
4860,9,14.57057358362366
4861,9,14.57057358362366
4862,9,14.57057358362366
4863,9,14.57057358362366
4864,9,14.57057358362366
4865,9,14.57057358362366
4866,9,14.57057358362366
4867,9,14.57057358362366
4868,9,0.0
4869,9,0.0
4870,9,0.0
4871,9,0.0
4872,9,0.0
4873,10,2.2257504
4874,10,5.564376
4875,10,5.564376
4876,10,5.564376
4877,10,5.564376
4878,10,5.564376
4879,10,36.30857945070348
4880,10,44.94733669500484
4881,10,49.95527509500483
4882,10,53.29390069500484
4883,10,56.63252629500483
4884,10,53.29390069500484
4885,10,46.61664949500484
4886,10,49.95527509500483
4887,10,56.63252629500483
4888,10,53.29390069500484
4889,10,49.95527509500483
4890,10,44.94733669500484
4891,10,38.53432985070348
4892,10,23.96375626707982
4893,10,21.73800586707982
4894,10,21.73800586707982
4895,10,5.564376
4896,10,5.564376
4897,10,2.2257504
4898,10,5.564376
4899,10,5.564376
4900,10,5.564376
4901,10,5.564376
4902,10,5.564376
4903,10,36.30857945070348
4904,10,44.94733669500484
4905,10,49.95527509500483
4906,10,53.29390069500484
4907,10,56.63252629500483
4908,10,53.29390069500484
4909,10,46.61664949500484
4910,10,49.95527509500483
4911,10,56.63252629500483
4912,10,53.29390069500484
4913,10,49.95527509500483
4914,10,44.94733669500484
4915,10,38.53432985070348
4916,10,23.96375626707982
4917,10,21.73800586707982
4918,10,21.73800586707982
4919,10,5.564376
4920,10,5.564376
4921,10,2.2257504
4922,10,5.564376
4923,10,5.564376
4924,10,5.564376
4925,10,5.564376
4926,10,5.564376
4927,10,36.30857945070348
4928,10,44.94733669500484
4929,10,49.95527509500483
4930,10,53.29390069500484
4931,10,56.63252629500483
4932,10,53.29390069500484
4933,10,46.61664949500484
4934,10,49.95527509500483
4935,10,56.63252629500483
4936,10,53.29390069500484
4937,10,49.95527509500483
4938,10,44.94733669500484
4939,10,38.53432985070348
4940,10,23.96375626707982
4941,10,21.73800586707982
4942,10,21.73800586707982
4943,10,5.564376
4944,10,5.564376
4945,10,2.2257504
4946,10,5.564376
4947,10,5.564376
4948,10,5.564376
4949,10,5.564376
4950,10,5.564376
4951,10,36.30857945070348
4952,10,44.94733669500484
4953,10,49.95527509500483
4954,10,53.29390069500484
4955,10,56.63252629500483
4956,10,53.29390069500484
4957,10,46.61664949500484
4958,10,49.95527509500483
4959,10,56.63252629500483
4960,10,53.29390069500484
4961,10,49.95527509500483
4962,10,44.94733669500484
4963,10,38.53432985070348
4964,10,23.96375626707982
4965,10,21.73800586707982
4966,10,21.73800586707982
4967,10,5.564376
4968,10,5.564376
4969,10,2.2257504
4970,10,5.564376
4971,10,5.564376
4972,10,5.564376
4973,10,5.564376
4974,10,5.564376
4975,10,36.30857945070348
4976,10,44.94733669500484
4977,10,49.95527509500483
4978,10,53.29390069500484
4979,10,56.63252629500483
4980,10,53.29390069500484
4981,10,46.61664949500484
4982,10,49.95527509500483
4983,10,56.63252629500483
4984,10,53.29390069500484
4985,10,49.95527509500483
4986,10,44.94733669500484
4987,10,38.53432985070348
4988,10,23.96375626707982
4989,10,21.73800586707982
4990,10,21.73800586707982
4991,10,5.564376
4992,10,5.564376
4993,10,2.2257504
4994,10,5.564376
4995,10,5.564376
4996,10,5.564376
4997,10,5.564376
4998,10,5.564376
4999,10,36.30857945070348
5000,10,44.94733669500484
5001,10,49.95527509500483
5002,10,53.29390069500484
5003,10,56.63252629500483
5004,10,53.29390069500484
5005,10,46.61664949500484
5006,10,49.95527509500483
5007,10,56.63252629500483
5008,10,53.29390069500484
5009,10,49.95527509500483
5010,10,44.94733669500484
5011,10,38.53432985070348
5012,10,23.96375626707982
5013,10,21.73800586707982
5014,10,21.73800586707982
5015,10,5.564376
5016,10,5.564376
5017,9,0.0
5018,9,0.0
5019,9,0.0
5020,9,0.0
5021,9,0.0
5022,9,0.0
5023,9,14.57057358362366
5024,9,14.57057358362366
5025,9,14.57057358362366
5026,9,14.57057358362366
5027,9,14.57057358362366
5028,9,14.57057358362366
5029,9,14.57057358362366
5030,9,14.57057358362366
5031,9,14.57057358362366
5032,9,14.57057358362366
5033,9,14.57057358362366
5034,9,14.57057358362366
5035,9,14.57057358362366
5036,9,0.0
5037,9,0.0
5038,9,0.0
5039,9,0.0
5040,9,0.0
5041,8,0.5564376000000002
5042,8,0.5564376000000002
5043,8,0.5564376000000002
5044,8,0.5564376000000002
5045,8,0.5564376000000002
5046,8,0.5564376000000002
5047,8,31.30064105070348
5048,8,33.52639145070348
5049,8,33.52639145070348
5050,8,33.52639145070348
5051,8,33.52639145070348
5052,8,33.52639145070348
5053,8,33.52639145070348
5054,8,33.52639145070348
5055,8,33.52639145070348
5056,8,33.52639145070348
5057,8,33.52639145070348
5058,8,33.52639145070348
5059,8,33.52639145070348
5060,8,18.95581786707982
5061,8,16.73006746707982
5062,8,16.73006746707982
5063,8,0.5564376000000002
5064,8,0.5564376000000002
5065,10,2.2257504
5066,10,5.564376
5067,10,5.564376
5068,10,5.564376
5069,10,5.564376
5070,10,5.564376
5071,10,36.30857945070348
5072,10,44.94733669500484
5073,10,49.95527509500483
5074,10,53.29390069500484
5075,10,56.63252629500483
5076,10,53.29390069500484
5077,10,46.61664949500484
5078,10,49.95527509500483
5079,10,56.63252629500483
5080,10,53.29390069500484
5081,10,49.95527509500483
5082,10,44.94733669500484
5083,10,38.53432985070348
5084,10,23.96375626707982
5085,10,21.73800586707982
5086,10,21.73800586707982
5087,10,5.564376
5088,10,5.564376
5089,8,0.5564376000000002
5090,8,0.5564376000000002
5091,8,0.5564376000000002
5092,8,0.5564376000000002
5093,8,0.5564376000000002
5094,8,0.5564376000000002
5095,8,31.30064105070348
5096,8,33.52639145070348
5097,8,33.52639145070348
5098,8,33.52639145070348
5099,8,33.52639145070348
5100,8,33.52639145070348
5101,8,33.52639145070348
5102,8,33.52639145070348
5103,8,33.52639145070348
5104,8,33.52639145070348
5105,8,33.52639145070348
5106,8,33.52639145070348
5107,8,33.52639145070348
5108,8,18.95581786707982
5109,8,16.73006746707982
5110,8,16.73006746707982
5111,8,0.5564376000000002
5112,8,0.5564376000000002
5113,10,2.2257504
5114,10,5.564376
5115,10,5.564376
5116,10,5.564376
5117,10,5.564376
5118,10,5.564376
5119,10,36.30857945070348
5120,10,44.94733669500484
5121,10,49.95527509500483
5122,10,53.29390069500484
5123,10,56.63252629500483
5124,10,53.29390069500484
5125,10,46.61664949500484
5126,10,49.95527509500483
5127,10,56.63252629500483
5128,10,53.29390069500484
5129,10,49.95527509500483
5130,10,44.94733669500484
5131,10,38.53432985070348
5132,10,23.96375626707982
5133,10,21.73800586707982
5134,10,21.73800586707982
5135,10,5.564376
5136,10,5.564376
5137,8,0.5564376000000002
5138,8,0.5564376000000002
5139,8,0.5564376000000002
5140,8,0.5564376000000002
5141,8,0.5564376000000002
5142,8,0.5564376000000002
5143,8,31.30064105070348
5144,8,33.52639145070348
5145,8,33.52639145070348
5146,8,33.52639145070348
5147,8,33.52639145070348
5148,8,33.52639145070348
5149,8,33.52639145070348
5150,8,33.52639145070348
5151,8,33.52639145070348
5152,8,33.52639145070348
5153,8,33.52639145070348
5154,8,33.52639145070348
5155,8,33.52639145070348
5156,8,18.95581786707982
5157,8,16.73006746707982
5158,8,16.73006746707982
5159,8,0.5564376000000002
5160,8,0.5564376000000002
5161,7,0.0
5162,7,0.0
5163,7,0.0
5164,7,0.0
5165,7,0.0
5166,7,0.0
5167,7,14.57057358362366
5168,7,14.57057358362366
5169,7,14.57057358362366
5170,7,14.57057358362366
5171,7,14.57057358362366
5172,7,14.57057358362366
5173,7,14.57057358362366
5174,7,14.57057358362366
5175,7,14.57057358362366
5176,7,14.57057358362366
5177,7,14.57057358362366
5178,7,14.57057358362366
5179,7,14.57057358362366
5180,7,0.0
5181,7,0.0
5182,7,0.0
5183,7,0.0
5184,7,0.0
5185,7,0.0
5186,7,0.0
5187,7,0.0
5188,7,0.0
5189,7,0.0
5190,7,0.0
5191,7,14.57057358362366
5192,7,14.57057358362366
5193,7,14.57057358362366
5194,7,14.57057358362366
5195,7,14.57057358362366
5196,7,14.57057358362366
5197,7,14.57057358362366
5198,7,14.57057358362366
5199,7,14.57057358362366
5200,7,14.57057358362366
5201,7,14.57057358362366
5202,7,14.57057358362366
5203,7,14.57057358362366
5204,7,0.0
5205,7,0.0
5206,7,0.0
5207,7,0.0
5208,7,0.0
5209,7,0.0
5210,7,0.0
5211,7,0.0
5212,7,0.0
5213,7,0.0
5214,7,0.0
5215,7,14.57057358362366
5216,7,14.57057358362366
5217,7,14.57057358362366
5218,7,14.57057358362366
5219,7,14.57057358362366
5220,7,14.57057358362366
5221,7,14.57057358362366
5222,7,14.57057358362366
5223,7,14.57057358362366
5224,7,14.57057358362366
5225,7,14.57057358362366
5226,7,14.57057358362366
5227,7,14.57057358362366
5228,7,0.0
5229,7,0.0
5230,7,0.0
5231,7,0.0
5232,7,0.0
5233,8,0.5564376000000002
5234,8,0.5564376000000002
5235,8,0.5564376000000002
5236,8,0.5564376000000002
5237,8,0.5564376000000002
5238,8,0.5564376000000002
5239,8,31.30064105070348
5240,8,33.52639145070348
5241,8,33.52639145070348
5242,8,33.52639145070348
5243,8,33.52639145070348
5244,8,33.52639145070348
5245,8,33.52639145070348
5246,8,33.52639145070348
5247,8,33.52639145070348
5248,8,33.52639145070348
5249,8,33.52639145070348
5250,8,33.52639145070348
5251,8,33.52639145070348
5252,8,18.95581786707982
5253,8,16.73006746707982
5254,8,16.73006746707982
5255,8,0.5564376000000002
5256,8,0.5564376000000002
5257,8,0.5564376000000002
5258,8,0.5564376000000002
5259,8,0.5564376000000002
5260,8,0.5564376000000002
5261,8,0.5564376000000002
5262,8,0.5564376000000002
5263,8,31.30064105070348
5264,8,33.52639145070348
5265,8,33.52639145070348
5266,8,33.52639145070348
5267,8,33.52639145070348
5268,8,33.52639145070348
5269,8,33.52639145070348
5270,8,33.52639145070348
5271,8,33.52639145070348
5272,8,33.52639145070348
5273,8,33.52639145070348
5274,8,33.52639145070348
5275,8,33.52639145070348
5276,8,18.95581786707982
5277,8,16.73006746707982
5278,8,16.73006746707982
5279,8,0.5564376000000002
5280,8,0.5564376000000002
5281,7,0.0
5282,7,0.0
5283,7,0.0
5284,7,0.0
5285,7,0.0
5286,7,0.0
5287,7,14.57057358362366
5288,7,14.57057358362366
5289,7,14.57057358362366
5290,7,14.57057358362366
5291,7,14.57057358362366
5292,7,14.57057358362366
5293,7,14.57057358362366
5294,7,14.57057358362366
5295,7,14.57057358362366
5296,7,14.57057358362366
5297,7,14.57057358362366
5298,7,14.57057358362366
5299,7,14.57057358362366
5300,7,0.0
5301,7,0.0
5302,7,0.0
5303,7,0.0
5304,7,0.0
5305,10,2.2257504
5306,10,5.564376
5307,10,5.564376
5308,10,5.564376
5309,10,5.564376
5310,10,5.564376
5311,10,36.30857945070348
5312,10,44.94733669500484
5313,10,49.95527509500483
5314,10,53.29390069500484
5315,10,56.63252629500483
5316,10,53.29390069500484
5317,10,46.61664949500484
5318,10,49.95527509500483
5319,10,56.63252629500483
5320,10,53.29390069500484
5321,10,49.95527509500483
5322,10,44.94733669500484
5323,10,38.53432985070348
5324,10,23.96375626707982
5325,10,21.73800586707982
5326,10,21.73800586707982
5327,10,5.564376
5328,10,5.564376
5329,9,0.0
5330,9,0.0
5331,9,0.0
5332,9,0.0
5333,9,0.0
5334,9,0.0
5335,9,14.57057358362366
5336,9,14.57057358362366
5337,9,14.57057358362366
5338,9,14.57057358362366
5339,9,14.57057358362366
5340,9,14.57057358362366
5341,9,14.57057358362366
5342,9,14.57057358362366
5343,9,14.57057358362366
5344,9,14.57057358362366
5345,9,14.57057358362366
5346,9,14.57057358362366
5347,9,14.57057358362366
5348,9,0.0
5349,9,0.0
5350,9,0.0
5351,9,0.0
5352,9,0.0
5353,7,0.0
5354,7,0.0
5355,7,0.0
5356,7,0.0
5357,7,0.0
5358,7,0.0
5359,7,14.57057358362366
5360,7,14.57057358362366
5361,7,14.57057358362366
5362,7,14.57057358362366
5363,7,14.57057358362366
5364,7,14.57057358362366
5365,7,14.57057358362366
5366,7,14.57057358362366
5367,7,14.57057358362366
5368,7,14.57057358362366
5369,7,14.57057358362366
5370,7,14.57057358362366
5371,7,14.57057358362366
5372,7,0.0
5373,7,0.0
5374,7,0.0
5375,7,0.0
5376,7,0.0
5377,8,0.5564376000000002
5378,8,0.5564376000000002
5379,8,0.5564376000000002
5380,8,0.5564376000000002
5381,8,0.5564376000000002
5382,8,0.5564376000000002
5383,8,31.30064105070348
5384,8,33.52639145070348
5385,8,33.52639145070348
5386,8,33.52639145070348
5387,8,33.52639145070348
5388,8,33.52639145070348
5389,8,33.52639145070348
5390,8,33.52639145070348
5391,8,33.52639145070348
5392,8,33.52639145070348
5393,8,33.52639145070348
5394,8,33.52639145070348
5395,8,33.52639145070348
5396,8,18.95581786707982
5397,8,16.73006746707982
5398,8,16.73006746707982
5399,8,0.5564376000000002
5400,8,0.5564376000000002
5401,9,0.0
5402,9,0.0
5403,9,0.0
5404,9,0.0
5405,9,0.0
5406,9,0.0
5407,9,14.57057358362366
5408,9,14.57057358362366
5409,9,14.57057358362366
5410,9,14.57057358362366
5411,9,14.57057358362366
5412,9,14.57057358362366
5413,9,14.57057358362366
5414,9,14.57057358362366
5415,9,14.57057358362366
5416,9,14.57057358362366
5417,9,14.57057358362366
5418,9,14.57057358362366
5419,9,14.57057358362366
5420,9,0.0
5421,9,0.0
5422,9,0.0
5423,9,0.0
5424,9,0.0
5425,10,2.2257504
5426,10,5.564376
5427,10,5.564376
5428,10,5.564376
5429,10,5.564376
5430,10,5.564376
5431,10,36.30857945070348
5432,10,44.94733669500484
5433,10,49.95527509500483
5434,10,53.29390069500484
5435,10,56.63252629500483
5436,10,53.29390069500484
5437,10,46.61664949500484
5438,10,49.95527509500483
5439,10,56.63252629500483
5440,10,53.29390069500484
5441,10,49.95527509500483
5442,10,44.94733669500484
5443,10,38.53432985070348
5444,10,23.96375626707982
5445,10,21.73800586707982
5446,10,21.73800586707982
5447,10,5.564376
5448,10,5.564376
5449,10,2.2257504
5450,10,5.564376
5451,10,5.564376
5452,10,5.564376
5453,10,5.564376
5454,10,5.564376
5455,10,36.30857945070348
5456,10,44.94733669500484
5457,10,49.95527509500483
5458,10,53.29390069500484
5459,10,56.63252629500483
5460,10,53.29390069500484
5461,10,46.61664949500484
5462,10,49.95527509500483
5463,10,56.63252629500483
5464,10,53.29390069500484
5465,10,49.95527509500483
5466,10,44.94733669500484
5467,10,38.53432985070348
5468,10,23.96375626707982
5469,10,21.73800586707982
5470,10,21.73800586707982
5471,10,5.564376
5472,10,5.564376
5473,9,0.0
5474,9,0.0
5475,9,0.0
5476,9,0.0
5477,9,0.0
5478,9,0.0
5479,9,14.57057358362366
5480,9,14.57057358362366
5481,9,14.57057358362366
5482,9,14.57057358362366
5483,9,14.57057358362366
5484,9,14.57057358362366
5485,9,14.57057358362366
5486,9,14.57057358362366
5487,9,14.57057358362366
5488,9,14.57057358362366
5489,9,14.57057358362366
5490,9,14.57057358362366
5491,9,14.57057358362366
5492,9,0.0
5493,9,0.0
5494,9,0.0
5495,9,0.0
5496,9,0.0
5497,9,0.0
5498,9,0.0
5499,9,0.0
5500,9,0.0
5501,9,0.0
5502,9,0.0
5503,9,14.57057358362366
5504,9,14.57057358362366
5505,9,14.57057358362366
5506,9,14.57057358362366
