,Load_Profile
4447,342.84298611111114
4448,342.9985416666666
4449,343.1540972222222
4450,343.3096527777778
4451,343.4652083333333
4452,343.62076388888886
4453,343.7763194444445
4454,343.931875
4455,344.0874305555555
4456,344.24298611111107
4457,344.3985416666667
4458,344.5540972222222
4459,344.7096527777777
4460,344.86520833333327
4461,345.02076388888884
4462,345.1763194444444
4463,345.33187499999997
4464,341.8707638888889
4465,342.0263194444444
4466,342.181875
4467,342.3374305555555
4468,1240.0
4469,1240.0
4470,1240.0
4471,1184.3902777777778
4472,342.9985416666666
4473,343.1540972222222
4474,343.3096527777778
4475,343.4652083333333
4476,343.62076388888886
4477,343.7763194444445
4478,343.931875
4479,344.0874305555555
4480,344.24298611111107
4481,344.3985416666667
4482,344.5540972222222
4483,344.7096527777777
4484,344.86520833333327
4485,345.02076388888884
4486,345.1763194444444
4487,345.33187499999997
4488,341.8707638888889
4489,342.0263194444444
4490,342.181875
4491,342.3374305555555
4492,342.49298611111107
4493,342.531875
4494,342.6874305555556
4495,342.84298611111114
4496,342.9985416666666
4497,343.1540972222222
4498,343.3096527777778
4499,343.4652083333333
4500,343.62076388888886
4501,1240.0
4502,1240.0
4503,1194.1797290277814
4504,1240.0
4505,345.72679166666666
4506,345.6128472222221
4507,344.99911541666665
4508,344.79908118055545
4509,344.6206132638888
4510,344.4523055555555
4511,344.78699305555557
4512,341.40715972222216
4513,448.4470017916729
4514,1240.0
4515,1240.0
4516,1240.0
4517,1240.0
4518,342.0017387499999
4519,342.1785043055555
4520,342.3358424305555
4521,345.616495
4522,389.2754488194445
4523,384.2441949305556
4524,376.46732326388883
4525,383.1830289583334
4526,369.97338194444427
4527,356.32633244444446
4528,376.54002652777785
4529,368.99647652777765
4530,375.86172215277776
4531,375.3050315972223
4532,367.23905604166674
4533,358.3087880555554
4534,359.0753575694444
4535,363.57409861111114
4536,366.3189804166665
4537,1240.0
4538,1240.0
4539,1240.0
4540,1240.0
4541,758.845855138889
4542,369.51587069444435
4543,368.4683002777777
4544,367.67009125
4545,368.8114908333333
4546,371.66793125000004
4547,388.7433477083332
4548,393.38130076388865
4549,376.48652416666664
4550,374.0194397916666
4551,388.2627913888889
4552,397.6521125694444
4553,394.7977181944443
4554,384.84077819444445
4555,380.56366395833334
4556,365.79886972222215
4557,366.0617902083333
4558,370.51484701388887
4559,372.01451243055556
4560,349.2226558333333
4561,499.65431104167243
4562,1240.0
4563,1240.0
4564,1240.0
4565,1240.0
4566,340.57563506944444
4567,341.78566333333333
4568,339.17367020833325
4569,349.39448055555556
4570,364.2794993055555
4571,371.95271118055575
4572,387.07621166666655
4573,380.9815795138889
4574,373.51859076388877
4575,373.5976810416666
4576,384.3774355555555
4577,384.0544336805555
4578,390.6877911805556
4579,382.20758673611124
4580,380.0779086805555
4581,371.3921968750001
4582,368.6761113194445
4583,367.3340888194444
4584,361.6253642361111
4585,637.6606610416658
4586,1240.0
4587,1240.0
4588,1240.0
4589,1240.0
4590,347.0325857638888
4591,341.93413722222215
4592,340.83166784722226
4593,344.05243347222216
4594,355.0976080555555
4595,392.69868166666663
4596,390.8415505555555
4597,386.7703024305555
4598,378.5872183333332
4599,378.5292466666666
4600,372.47367111111106
4601,371.3369576388888
4602,371.7604090277777
4603,370.8727234722222
4604,367.8552359027778
4605,363.3187775
4606,368.2784573611111
4607,366.2040481944443
4608,357.4700383333333
4609,353.38399590277766
4610,1240.0
4611,1240.0
4612,1240.0
4613,1194.8849999305528
4614,338.61248604166667
4615,321.0614341666667
4616,328.5302100694444
4617,323.8098086805555
4618,333.6784174305556
4619,352.0729984722222
4620,351.78134347222215
4621,351.5205259027778
4622,350.2900761111111
4623,355.80176868055554
4624,351.0432250694446
4625,340.98148680555556
4626,338.2948168055556
4627,345.4370582638889
4628,338.5645783333333
4629,339.8617634027777
4630,335.96608888888886
4631,337.32886395833333
4632,331.755244236111
4633,331.1529209722222
4634,329.7041309722222
4635,331.71481583333326
4636,333.30717048611103
4637,1240.0
4638,1124.8157824999985
4639,332.87451604166665
4640,335.8819221527777
4641,336.5408277777778
4642,339.9557004861112
4643,338.06879020833344
4644,341.6274997916666
4645,347.46501173611114
4646,1240.0
4647,1240.0
4648,349.2025322916668
4649,350.771185625
4650,348.9561084722221
4651,346.92144326388893
4652,345.66853951388885
4653,345.5800813888889
4654,344.80308576388904
4655,330.88047173611113
4656,323.80552944444446
4657,324.9822255555555
4658,325.7580622916667
4659,323.77508722222206
4660,1240.0
4661,1240.0
4662,1240.0
4663,324.78096194444447
4664,315.4731800694444
4665,321.89532277777784
4666,318.58890826388887
4667,325.7140371527778
4668,331.8656094444445
4669,338.0547906944444
4670,985.2271234722235
4671,343.63380576388886
4672,340.43094798611116
4673,340.53641854166665
4674,340.337283125
4675,338.81220187499997
4676,340.9519302777777
4677,336.7459379861112
4678,334.41147055555547
4679,331.68986277777765
4680,336.6230009722223
4681,337.1378879166668
4682,1240.0
4683,1240.0
4684,1240.0
4685,311.8956818055556
4686,312.0718577083334
4687,309.9558675694445
4688,313.7539022916667
4689,317.1519677083334
4690,316.66438319444444
4691,320.6258625694444
4692,328.43858979166674
4693,332.1421561111111
4694,339.22659750000014
4695,343.82457423611106
4696,343.28476194444454
4697,344.9410591666667
4698,331.20626243055557
4699,340.05689375000003
4700,336.9001484722222
4701,339.24819784722223
4702,328.6142538194445
4703,993.2325765277811
4704,754.1483778472243
4705,1240.0
4706,1240.0
4707,1240.0
4708,1240.0
4709,1240.0
4710,429.8764497222222
4711,429.6156321527777
4712,430.0963036805556
4713,429.9411822222222
4714,431.62336534722226
4715,419.0733861805555
4716,415.3375940972222
4717,406.34244777777775
4718,412.5077463888888
4719,420.9122871527777
4720,417.59374756944436
4721,416.0378361805555
4722,423.98733173611106
4723,424.67920687500003
4724,422.11480986111115
4725,412.540559375
4726,432.2040289583333
4727,445.94010270833337
4728,441.44171409722213
4729,1240.0
4730,1240.0
4731,1240.0
4732,1240.0
4733,1240.0
4734,424.7931999305555
4735,434.48374666666666
4736,424.9873857638889
4737,423.0751714583334
4738,430.5610506944445
4739,431.151341736111
4740,423.7455692361112
4741,425.38141090277776
4742,696.8418665277819
4743,406.2915538888889
4744,407.41762979166674
4745,406.61977416666673
4746,401.9305684722222
4747,398.10672659722223
4748,396.33068562499994
4749,391.72774666666663
4750,399.17334722222216
4751,401.8365730555556
4752,1240.0
4753,1240.0
4754,521.1331471527836
4755,1240.0
4756,1240.0
4757,1240.0
4758,417.23116020833334
4759,414.19299833333326
4760,407.1857698611111
4761,411.0815299305554
4762,412.058242361111
4763,410.8572066666667
4764,409.0549647916665
4765,404.5163747916665
4766,394.6375071527777
4767,418.32280340277777
4768,416.8130536111112
4769,410.61362173611104
4770,416.66751631944453
4771,416.25002902777766
4772,415.6141908333333
4773,417.0224236111111
4774,421.3386566666667
4775,420.49980631944436
4776,1240.0
4777,469.8448211805617
4778,1240.0
4779,1240.0
4780,1240.0
4781,1240.0
4782,402.6271861111111
4783,395.21445541666657
4784,389.5156975694445
4785,391.57041000000004
4786,397.19010819444435
4787,411.64592340277767
4788,403.9323259027778
4789,405.8681545138889
4790,405.9313829861111
4791,399.59861180555544
4792,405.28266625
4793,414.10535298611114
4794,421.8063728472222
4795,419.82660124999984
4796,414.30073951388886
4797,418.7481530555555
4798,415.4133968055555
4799,415.5099506249999
4800,404.7273324305557
4801,406.1257574305555
4802,402.367678125
4803,538.2661088194462
4804,1240.0
4805,1240.0
4806,1240.0
4807,1240.0
4808,1240.0
4809,427.16615229166666
4810,427.1645
4811,424.2434447222221
4812,424.57634673611113
4813,426.66242305555556
4814,426.97608430555556
4815,424.2222118749999
4816,417.2830836805556
4817,413.29043631944444
4818,414.0874772222222
4819,416.22756923611115
4820,419.29718590277787
4821,416.7869718055555
4822,418.2431429166667
4823,425.7268910416665
4824,434.0928438194445
4825,432.5768620833333
4826,435.24810145833317
4827,1240.0
4828,750.249578541668
4829,1240.0
4830,416.2428175694444
4831,1240.0
4832,1240.0
4833,1240.0
4834,428.33696791666665
4835,427.6706529861111
4836,425.42174159722214
4837,435.20408458333327
4838,438.5522818055555
4839,436.9295340277776
4840,434.2847497916666
4841,437.39571069444435
4842,435.8103871527779
4843,437.72429020833334
4844,444.21416909722234
4845,443.57352229166656
4846,443.78041020833314
4847,425.84417263888884
4848,777.8503086805562
4849,1240.0
4850,1240.0
4851,1240.0
4852,1240.0
4853,1240.0
4854,432.93059930555563
4855,441.90925625
4856,445.304155625
4857,443.452366875
4858,440.30743847222215
4859,441.2488558333331
4860,433.16452229166663
4861,438.1789241666667
4862,441.9060566666666
4863,434.9508829166667
4864,434.5865056944443
4865,425.59546020833335
4866,424.9501822222222
4867,419.8449675
4868,412.15132729166663
4869,418.6989576388888
4870,416.20602965277766
4871,417.63191312499987
4872,1240.0
4873,747.1159972222208
4874,1240.0
4875,1240.0
4876,1240.0
4877,1240.0
4878,412.3584115972223
4879,411.2775172916667
4880,414.21308930555557
4881,417.5242200694445
4882,424.17308499999984
4883,436.03067812499995
4884,427.58950791666655
4885,437.9456005555555
4886,435.47656736111105
4887,429.659094375
4888,425.5661073611112
4889,410.65033187499995
4890,430.5380265277776
4891,431.7277387499999
4892,433.8441221527777
4893,441.03073194444414
4894,439.66750722222224
4895,436.1808903472222
4896,426.3126427777777
4897,1240.0
4898,1240.0
4899,1240.0
4900,1240.0
4901,1240.0
4902,586.1362636111176
4903,411.515286875
4904,413.65288125
4905,418.38690736111107
4906,406.0568759722221
4907,404.80004687499985
4908,406.61467097222226
4909,398.9506261805557
4910,389.7538876388888
4911,400.5636104166667
4912,421.9882785416666
4913,417.4213395138888
4914,407.7806094444444
4915,406.42504243055566
4916,399.72117791666653
4917,403.6566868055556
4918,408.51315993055556
4919,412.7887492361109
4920,409.35838027777777
4921,1240.0
4922,1240.0
4923,1240.0
4924,1240.0
4925,1240.0
4926,402.6009847222222
4927,399.3824396527777
4928,411.0655388194443
4929,423.9342965277777
4930,434.00538319444445
4931,423.78215541666657
4932,420.90601680555545
4933,417.5256283333334
4934,410.2109394444444
4935,396.8403395833334
4936,396.2921982638887
4937,399.41261256944443
4938,403.1265646527777
4939,391.2048845833332
4940,386.0055524305555
4941,393.8580795138888
4942,396.440739236111
4943,419.1420826388917
4944,411.230623125
4945,1240.0
4946,1240.0
4947,1240.0
4948,1240.0
4949,1061.2256777777804
4950,392.07907909722223
4951,385.8067300694445
4952,380.3206113194444
4953,382.9508661805556
4954,381.3306102083332
4955,374.9424058333333
4956,376.1631348611111
4957,375.0034531249999
4958,364.80161520833326
4959,369.78695833333336
4960,388.59077930555554
4961,385.99643055555555
4962,383.9221963888889
4963,389.34601173611117
4964,390.52039249999996
4965,386.37820618055565
4966,379.9793180555555
4967,380.95905847222224
4968,375.7976089583332
4969,374.2395572222222
4970,373.50515708333336
4971,372.0736595138888
4972,372.5097624305556
4973,370.6952272916666
4974,1240.0
4975,1240.0
4976,358.43996076388885
4977,360.2565395138888
4978,366.7077322222221
4979,367.1245934027778
4980,370.13342770833333
4981,370.42872513888886
4982,372.13551083333317
4983,370.7280684722221
4984,362.67224875
4985,626.0193918750005
4986,353.6636896527778
4987,1240.0
4988,360.7158668749999
4989,363.7432390277778
4990,364.3185520138889
4991,1240.0
4992,375.46751083333345
4993,376.01038222222223
4994,372.20275312499996
4995,373.2662640972223
4996,373.60843576388874
4997,373.1585131944446
4998,368.96374374999994
4999,1240.0
5000,359.1760919444444
5001,356.4113510416666
5002,1240.0
5003,347.4879868055555
5004,787.8925650694465
5005,1240.0
5006,1240.0
5007,398.7485838194444
5008,392.7179399305554
5009,394.2489818750001
5010,385.46433527777765
5011,382.4789305555555
5012,388.478462361111
5013,391.66072506944454
5014,400.7267138194443
5015,408.4295162499999
5016,405.36008381944436
5017,1240.0
5018,1240.0
5019,1240.0
5020,1240.0
5021,752.6053994444472
5022,360.5424044444444
5023,358.4808256944446
5024,351.3753896527777
5025,346.8931175694443
5026,357.430302638889
5027,365.78244159722215
5028,377.5660636805555
5029,376.0247686805555
5030,385.57182611111114
5031,381.5164461111112
5032,390.60293076388876
5033,383.43956729166666
5034,386.6695986805556
5035,389.42461784722207
5036,370.31074256944447
5037,377.21199444444443
5038,394.00240687499996
5039,391.7247950000001
5040,397.6196209027776
5041,965.6690022916715
5042,1240.0
5043,1240.0
5044,1240.0
5045,1240.0
5046,376.2644822222222
5047,367.29233041666663
5048,365.6150404861111
5049,368.3005438194444
5050,376.1801594444445
5051,374.66399541666664
5052,366.2682790277778
5053,377.41736569444447
5054,379.0576659722225
5055,383.6546204166667
5056,388.7009267361112
5057,374.0648187499999
5058,372.5664789583334
5059,371.6201460416667
5060,362.73711833333334
5061,370.96555319444445
5062,384.01878715277786
5063,391.3579765277778
5064,385.849673611111
5065,806.9125567361118
5066,1240.0
5067,1240.0
5068,1240.0
5069,1240.0
5070,364.63623583333344
5071,352.2416858333333
5072,359.7551941666666
5073,355.18220305555553
5074,363.5682040277777
5075,375.9478702777777
5076,377.7004578472223
5077,379.6350303472223
5078,387.5264205555556
5079,386.6205505555555
5080,388.00026027777784
5081,370.86789055555545
5082,382.9760909722221
5083,387.9887083333333
5084,390.8175177083333
5085,405.5239372916667
5086,402.1244786805555
5087,385.77476875
5088,563.3233843055547
5089,1240.0
5090,1240.0
5091,1240.0
5092,1240.0
5093,1240.0
5094,405.5200265277777
5095,396.1439844444444
5096,393.79346999999984
5097,390.4749396527777
5098,386.64129388888887
5099,397.83493361111107
5100,407.79390895833325
5101,404.9272154861111
5102,413.27953333333335
5103,421.3994142361111
5104,412.0857552777777
5105,421.9729013888889
5106,423.9320725694444
5107,427.10809847222225
5108,426.42484986111094
5109,427.7598227777776
5110,421.183406875
5111,440.6283515277777
5112,433.228201875
5113,1240.0
5114,1240.0
5115,1240.0
5116,1240.0
5117,1240.0
5118,687.7576209722235
5119,403.5069276388889
5120,408.31403229166676
5121,422.7726941666667
5122,435.7066899305555
5123,420.24461062499995
5124,421.91254194444434
5125,420.3951281249999
5126,414.77888715277777
5127,406.5933141666667
5128,406.3146752777778
5129,410.90253847222226
5130,429.735591736111
5131,427.3501429166665
5132,429.8746982638889
5133,426.28916118055537
5134,431.50478923611104
5135,431.6533977777776
5136,434.00853902777766
5137,441.16592576388894
5138,448.76356243055557
5139,1240.0
5140,437.1878004861111
5141,705.1387748611152
5142,1240.0
5143,420.6328354861111
5144,419.4248508333333
5145,418.95976937500006
5146,421.9026461805555
5147,424.65981347222225
5148,429.21078861111096
5149,423.3302208333334
5150,1240.0
5151,1240.0
5152,1240.0
5153,404.53917291666664
5154,401.8963501388889
5155,414.3280521527777
5156,430.04991409722214
5157,427.620081875
5158,426.62830291666666
5159,427.52551868055565
5160,422.63784645833334
5161,429.7606561111111
5162,436.5023857638888
5163,712.8611020138895
5164,422.88933020833326
5165,418.3671318750001
5166,412.1550411805556
5167,1240.0
5168,404.2460440277778
5169,402.2944440277776
5170,404.4717809027778
5171,410.0512033333333
5172,412.5693449305554
5173,1240.0
5174,1240.0
5175,1240.0
5176,1240.0
5177,430.2361364583334
5178,424.4805186805556
5179,426.54788409722227
5180,430.7222344444443
5181,430.8669181249999
5182,432.695791111111
5183,436.8180979166666
5184,421.74575576388895
5185,1240.0
5186,1240.0
5187,1240.0
5188,1240.0
5189,1221.1426363104172
5190,407.33933576388887
5191,409.6963436805555
5192,411.3464463888887
5193,404.8343706944444
5194,406.49035680555545
5195,385.3907030555553
5196,380.09405437500004
5197,381.13421595763884
5198,374.1023914055556
5199,390.55343444444435
5200,387.9915277777778
5201,388.1470833333332
5202,388.30263888888885
5203,388.4581944444445
5204,388.6137499999999
5205,388.7693055555555
5206,388.924861111111
5207,389.0804166666666
5208,385.50263888888884
5209,1240.0
5210,1240.0
5211,1240.0
5212,1240.0
5213,386.28041666666667
5214,386.4359722222221
5215,386.5915277777778
5216,387.20890541666665
5217,386.22639124999995
5218,375.1570574305555
5219,374.24548875
5220,382.50850020833326
5221,381.13082923611114
5222,373.92753999999996
5223,933.0948880555625
5224,366.8489732638889
5225,380.92833041666665
5226,379.75136597222223
5227,385.4027916666667
5228,405.79776173611117
5229,407.18263881944443
5230,419.8423230555554
5231,425.9987063888888
5232,420.5813101388888
5233,427.44834125000006
5234,429.18756708333325
5235,1240.0
5236,1240.0
5237,390.46051868055565
5238,371.61775048611094
5239,367.7454195138889
5240,374.45774138888885
5241,371.2372363194443
5242,386.25254548611116
5243,380.60689916666655
5244,377.34932763888884
5245,382.86207993055547
5246,1111.9162721527778
5247,1240.0
5248,1240.0
5249,391.6619952777777
5250,391.7713819444443
5251,393.9257301388889
5252,413.159464861111
5253,431.0891831944445
5254,435.2949018055555
5255,421.87938770833335
5256,418.0987752083332
5257,1240.0
5258,1240.0
5259,1240.0
5260,1240.0
5261,1240.0
5262,422.62685986111114
5263,419.41187944444437
5264,417.01574784722203
5265,413.1282725694443
5266,422.0789353472221
5267,427.75461020833325
5268,436.5354111805557
5269,428.1781889583331
5270,421.26827895833327
5271,414.10206590277784
5272,829.2635014583382
5273,414.32315701388876
5274,457.7436300694445
5275,458.29897847222225
5276,449.68063097222216
5277,456.92250479166665
5278,455.41365090277776
5279,456.00482569444443
5280,469.57184701388906
5281,1240.0
5282,1066.6425896527799
5283,1240.0
5284,1240.0
5285,1240.0
5286,1240.0
5287,441.30359486111115
5288,442.2892133333333
5289,444.7162727777777
5290,451.1371729861111
5291,453.3686893750001
5292,464.52580027777776
5293,428.23362506944443
5294,410.92389722222225
5295,419.9777706250001
5296,417.94916187499996
5297,422.7254305555555
5298,430.21096270833334
5299,428.9621559027778
5300,427.073644861111
5301,424.1178326388888
5302,419.4018859722222
5303,436.88083493055564
5304,432.62164798611116
5305,436.4756963194445
5306,1240.0
5307,1240.0
5308,1240.0
5309,1240.0
5310,710.2672740277784
5311,1240.0
5312,404.2052286805555
5313,407.2500658333335
5314,404.2817765972222
5315,406.4019001388888
5316,409.87772194444426
5317,424.13711326388886
5318,431.0246397916667
5319,431.68177013888885
5320,436.9886572916666
5321,440.27251625
5322,442.3814213194445
5323,444.68388173611106
5324,442.3993184722222
5325,431.00789861111105
5326,440.14661493055553
5327,431.48352819444443
5328,433.0993323611112
5329,432.8132122222222
5330,442.7782454861111
5331,442.72774923611115
5332,438.99284527777775
5333,437.7005524305554
5334,434.0973651388889
5335,440.24483756944454
5336,433.5327801388888
5337,437.9383098611112
5338,436.45922055555553
5339,980.4240283333347
5340,448.0479781944444
5341,1240.0
5342,1240.0
5343,1240.0
5344,1240.0
5345,1240.0
5346,442.95410395833323
5347,453.6128459722224
5348,458.0750557638888
5349,437.57358604166666
5350,443.49451076388897
5351,452.8034427777778
5352,1240.0
5353,1240.0
5354,1240.0
5355,1240.0
5356,1240.0
5357,1118.6616304861145
5358,455.493916111111
5359,456.7267692361109
5360,448.93849097222216
5361,446.94214541666673
5362,442.6643199999999
5363,442.88421916666664
5364,441.851261736111
5365,441.003670625
5366,433.8478029861109
5367,432.36247055555543
5368,429.36655222222237
5369,445.5138693055556
5370,447.1381259722223
5371,451.85896437499986
5372,446.44502826388907
5373,450.6136726388889
5374,455.8954327083333
5375,461.1506384722222
5376,453.96633284722196
5377,1240.0
5378,1240.0
5379,1240.0
5380,1240.0
5381,1240.0
5382,1202.2568207638938
5383,432.58102124999994
5384,423.6584221527777
5385,424.43461326388893
5386,437.16932875
5387,448.49612402777757
5388,447.3660265277777
5389,452.7320952777777
5390,449.37524187500014
5391,451.90425048611104
5392,446.87496680555563
5393,447.49732805555556
5394,452.9903029166666
5395,449.13437138888867
5396,461.95535847222214
5397,467.96950861111105
5398,471.0366271527778
5399,473.4761524305555
5400,473.62343583333325
5401,467.73538048611107
5402,476.3326035416665
5403,458.06483576388877
5404,451.4479569444444
5405,450.73190993055573
5406,446.6143203472222
5407,439.5413278472224
5408,448.16955506944447
5409,450.6532916666667
5410,445.52169277777773
5411,463.67243270833313
5412,469.79423458333326
5413,472.3834932638887
5414,1062.4733797222257
5415,1240.0
5416,1240.0
5417,1240.0
5418,456.32786256944445
5419,437.78043409722204
5420,1240.0
5421,429.6210129166667
5422,417.5540663194444
5423,1240.0
5424,373.0860320833332
5425,369.0502540277777
5426,1240.0
5427,1240.0
5428,1240.0
5429,1240.0
5430,352.2350752083332
5431,346.15844472222216
5432,342.19378666666665
5433,342.85875215277775
5434,352.1017320138889
5435,375.5822262499999
5436,404.04491166666656
5437,400.64277118055554
5438,389.11020506944436
5439,390.94085965277765
5440,654.0833440972245
5441,370.6804927777776
5442,372.8483922916666
5443,365.6643486805555
5444,373.475344861111
5445,374.7490050694445
5446,364.5448518055556
5447,366.05948847222226
5448,359.28880409722217
5449,379.2034161805554
5450,1240.0
5451,1240.0
5452,1240.0
5453,1240.0
5454,378.2569777777777
5455,377.13811090277784
5456,375.387206736111
5457,375.37414298611105
5458,369.1173140277778
5459,372.87368416666664
5460,391.5662697916666
5461,398.35007138888886
5462,955.5014637500007
5463,412.107128611111
5464,412.1265045138889
5465,408.63401006944434
5466,407.5126499305555
5467,410.85746187500007
5468,404.0234892361112
5469,395.47180944444455
5470,385.52877173611114
5471,373.8054794444443
5472,361.4620940972223
5473,360.5227145138888
5474,1217.1755588194474
5475,1240.0
5476,1240.0
5477,1240.0
5478,342.48441451388874
5479,341.9681820138891
5480,339.92994972222215
5481,339.63758791666663
5482,337.8581606944444
5483,334.9609851388889
5484,334.5741554166667
5485,326.2821678472222
5486,329.18744833333324
5487,330.04366402777777
5488,334.782144861111
5489,338.6682818750001
5490,341.68049756944436
5491,344.8431573611111
5492,343.79950451388885
5493,345.7374710416666
5494,350.50535868055556
5495,353.4314947916666
5496,351.51198249999993
5497,351.81779305555574
5498,343.04901263888877
5499,340.73718097222223
5500,331.5926721527777
5501,526.965126736115
5502,1240.0
5503,1240.0
5504,329.64795305555555
5505,335.3088316666666
5506,340.0016797916667
5507,1240.0
5508,336.5028975
5509,341.43067437499997
5510,399.5969949999999
5511,443.39016215277775
5512,1240.0
5513,453.58650798611103
5514,369.8560847916666
5515,364.2517904861111
5516,367.93971520833327
5517,363.81803451388885
5518,367.3093627777777
5519,373.4133433333333
5520,672.7314513888916
5521,1240.0
5522,1240.0
5523,365.70229499999994
5524,1240.0
5525,1240.0
5526,355.730200486111
5527,353.1130370833334
5528,343.74216041666665
5529,331.7531063194443
5530,348.14977895833346
5531,366.6969284027778
5532,366.24557277777774
5533,373.6161377083332
5534,379.6406206250001
5535,378.53744541666674
5536,384.6068469444445
5537,384.3741995138889
5538,414.3369523611112
5539,419.5135554166666
5540,408.6695097916666
5541,407.74849305555546
5542,402.73453597222203
5543,395.63836472222226
5544,385.94328159722215
5545,1240.0
5546,891.3854304166687
5547,1240.0
5548,1240.0
5549,1240.0
5550,381.38919826388883
5551,379.18467076388896
5552,373.54240923611104
5553,368.9335888194445
5554,366.49877250000003
5555,373.7269248611111
5556,384.15360034722215
5557,388.0570210416667
5558,387.8079731944444
5559,391.9172638888888
5560,383.08966208333334
5561,371.47063576388877
5562,383.2027519444445
5563,386.76609076388877
5564,381.96174138888887
5565,373.96759409722216
5566,373.84295763888883
5567,370.8937341666666
5568,359.0756273611112
5569,354.57642791666666
5570,1240.0
5571,1240.0
5572,1240.0
5573,1240.0
5574,550.2599311111112
5575,353.2976975694443
5576,350.9643000694445
5577,351.47633451388884
5578,354.92381993055545
5579,358.7543409722223
5580,364.77152541666663
5581,367.459343611111
5582,366.8147792361111
5583,364.7266384027776
5584,373.8906597222222
5585,379.79430076388905
5586,379.11729673611114
5587,376.64272819444454
5588,372.47577159722226
5589,370.1298936805555
5590,379.5979974305555
5591,382.7734871527777
5592,379.1168402777778
5593,373.65924312499993
5594,1240.0
5595,1240.0
5596,1240.0
5597,1240.0
5598,356.64099965277774
5599,354.4113440972223
5600,351.57958597222233
5601,349.414445625
5602,358.45281159722214
5603,357.4542601388889
5604,346.0131101388888
5605,353.77990375
5606,361.0772083333332
5607,560.1005803472254
5608,361.512196111111
5609,362.2828620833334
5610,373.205227986111
5611,371.6446786111111
5612,367.07685826388894
5613,371.3504831944445
5614,376.1588410416666
5615,377.20167868055546
5616,386.1594911805556
5617,1240.0
5618,1240.0
5619,1240.0
5620,1240.0
5621,776.5100824305576
5622,365.97262187499996
5623,366.72332229166665
5624,368.96358284722226
5625,370.39338534722214
5626,369.3932214583333
5627,380.04216444444444
5628,387.5533676388888
5629,386.1731970833333
5630,392.5639666666668
5631,400.5446457638889
5632,400.88201076388884
5633,404.0033127083332
5634,398.7203937499999
5635,399.6987064583333
5636,369.25674138888905
5637,365.2058146527778
5638,361.7013725694443
5639,378.4014125694444
5640,383.9092011805555
5641,384.9367088194444
5642,386.02820763888883
5643,372.5859525694444
5644,388.5088642361112
5645,389.20028583333334
5646,388.30261895833326
5647,388.8825684722223
5648,390.20649159722234
5649,389.0961880555555
5650,389.888419861111
5651,1240.0
5652,394.6993876388889
5653,1240.0
5654,974.894954027779
5655,1240.0
5656,1240.0
5657,400.9227774999998
5658,406.0027674305555
5659,405.9872191666666
5660,402.9469154861111
5661,371.6575979861112
5662,372.8679796527777
5663,384.0851563888889
5664,379.98736513888895
5665,376.4123436111111
5666,592.4209838888892
5667,1240.0
5668,1240.0
5669,1240.0
5670,1240.0
5671,359.7541120833333
5672,359.9474515972222
5673,359.56419041666675
5674,362.12296458333327
5675,341.25217340277777
5676,316.2012768055555
5677,326.5894590972222
5678,344.4100984722222
5679,345.10767909722205
5680,364.9155251388888
5681,378.6608690277778
5682,372.50544965277777
5683,365.36009076388893
5684,352.66733881944447
5685,353.7773725694444
5686,358.61103784722206
5687,366.606686736111
5688,361.91393534722215
5689,494.00249576388944
5690,1240.0
5691,1240.0
5692,1240.0
5693,1240.0
5694,360.84748777777776
5695,359.01672770833335
5696,357.83779840277776
5697,355.7797774999999
5698,360.9490689583332
5699,369.9890366666667
5700,371.83591909722213
5701,351.5695370833333
5702,365.6950679861111
5703,359.8241261805556
5704,362.06028638888887
5705,349.8559186111111
5706,355.76240874999985
5707,352.6698826388888
5708,343.9579640972222
5709,334.1215232638889
5710,340.2584796527777
5711,352.55240951388873
5712,353.5945505555555
5713,631.3829873611134
5714,1240.0
5715,1240.0
5716,1240.0
5717,359.0735084027778
5718,351.0194707638888
5719,344.5770878472222
5720,339.3579777777777
5721,338.7757921527778
5722,344.7778206249999
5723,340.7746625694443
5724,360.70870062499995
5725,353.5244854166667
5726,360.7053974999999
5727,380.3116498611111
5728,381.0817820833334
5729,382.74187000000006
5730,383.35692597222226
5731,390.19472916666655
5732,398.45542430555554
5733,396.83178694444445
5734,390.47870118055556
5735,1240.0
5736,377.8805649305555
5737,1046.3844883333327
5738,1240.0
5739,1240.0
5740,1240.0
5741,1240.0
5742,398.9435965277777
5743,394.3403022222222
5744,395.90698631944457
5745,411.5896278472222
5746,414.03237312499994
5747,411.03181826388885
5748,401.8792793749999
5749,393.36164777777765
5750,399.955789236111
5751,399.49997840277774
5752,397.43876229166665
5753,394.0056156944445
5754,401.5323131944446
5755,403.99412618055544
5756,407.2065175694444
5757,404.91642381944456
5758,386.1574300694445
5759,377.1241400694444
5760,371.55443791666664
5761,1073.8910402083375
5762,1240.0
5763,1240.0
5764,1240.0
5765,1240.0
5766,394.9116111111112
5767,394.7244102083332
5768,395.53054381944435
5769,394.46657784722225
5770,425.3305160416667
5771,452.59060388888884
5772,454.4832940277778
5773,440.7478376388888
5774,408.7968947222221
5775,398.08938118055556
5776,393.93009006944453
5777,405.3989381944443
5778,411.4984674305556
5779,396.1470765972223
5780,389.2145313194446
5781,371.87593965277773
5782,367.48332541666673
5783,353.0013972916667
5784,344.4777102083334
5785,1240.0
5786,1240.0
5787,1240.0
5788,1240.0
5789,436.19940937500337
5790,345.41861569444455
5791,345.23818583333343
