Layer,Unit,Period,Time,Units_demand,Units_supply,Units_curtailment,BAT_E_stored
Electricity,PV_Building4,3,3,0.0,0.0,0.0,
Electricity,PV_Building4,3,4,0.0,0.0,0.0,
Electricity,PV_Building4,3,5,0.0,0.0,0.0,
Electricity,PV_Building4,3,6,0.0,0.0,0.0,
Electricity,PV_Building4,3,7,0.0,0.0,0.0,
Electricity,PV_Building4,3,8,0.0,0.0,0.0,
Electricity,PV_Building4,3,9,0.0,2.50520610062,0.0,
Electricity,PV_Building4,3,10,0.0,4.97641380236,0.0,
Electricity,PV_Building4,3,11,0.0,4.32792481036,0.0,
Electricity,PV_Building4,3,12,0.0,4.58958475205,0.0,
Electricity,PV_Building4,3,13,0.0,7.6079602036,0.0,
Electricity,PV_Building4,3,14,0.0,5.38111462053,0.0,
Electricity,PV_Building4,3,15,0.0,3.50971026902,0.0,
Electricity,PV_Building4,3,16,0.0,1.95548535368,0.0,
Electricity,PV_Building4,3,17,0.0,0.0,0.0,
Electricity,PV_Building4,3,18,0.0,0.0,0.0,
Electricity,PV_Building4,3,19,0.0,0.0,0.0,
Electricity,PV_Building4,3,20,0.0,0.0,0.0,
Electricity,PV_Building4,3,21,0.0,0.0,0.0,
Electricity,PV_Building4,3,22,0.0,0.0,0.0,
Electricity,PV_Building4,3,23,0.0,0.0,0.0,
Electricity,PV_Building4,3,24,0.0,0.0,0.0,
Electricity,PV_Building4,4,1,0.0,0.0,0.0,
Electricity,PV_Building4,4,2,0.0,0.0,0.0,
Electricity,PV_Building4,4,3,0.0,0.0,0.0,
Electricity,PV_Building4,4,4,0.0,0.0,0.0,
Electricity,PV_Building4,4,5,0.0,0.0,0.0,
Electricity,PV_Building4,4,6,0.0,0.0,0.0,
Electricity,PV_Building4,4,7,0.0,2.30500286952,0.0,
Electricity,PV_Building4,4,8,0.0,7.83789155261,0.0,
Electricity,PV_Building4,4,9,0.0,5.25784072014,0.0,
Electricity,PV_Building4,4,10,0.0,12.74812059576,0.0,
Electricity,PV_Building4,4,11,0.0,9.48216676219,0.0,
Electricity,PV_Building4,4,12,0.0,10.84148021563,0.0,
Electricity,PV_Building4,4,13,0.0,9.95179296543,0.0,
Electricity,PV_Building4,4,14,0.0,4.85515540013,0.0,
Electricity,PV_Building4,4,15,0.0,5.39605625269,0.0,
Electricity,PV_Building4,4,16,0.0,6.68176721076,0.0,
Electricity,PV_Building4,4,17,0.0,4.44760924158,0.0,
Electricity,PV_Building4,4,18,0.0,0.35481549747,0.0,
Electricity,PV_Building4,4,19,0.0,0.0,0.0,
Electricity,PV_Building4,4,20,0.0,0.0,0.0,
Electricity,PV_Building4,4,21,0.0,0.0,0.0,
Electricity,PV_Building4,4,22,0.0,0.0,0.0,
Electricity,PV_Building4,4,23,0.0,0.0,0.0,
Electricity,PV_Building4,4,24,0.0,0.0,0.0,
Electricity,PV_Building4,5,1,0.0,0.0,0.0,
Electricity,PV_Building4,5,2,0.0,0.0,0.0,
Electricity,PV_Building4,5,3,0.0,0.0,0.0,
Electricity,PV_Building4,5,4,0.0,0.0,0.0,
Electricity,PV_Building4,5,5,0.0,0.0,0.0,
Electricity,PV_Building4,5,6,0.0,0.0,0.0,
Electricity,PV_Building4,5,7,0.0,0.0,0.0,
Electricity,PV_Building4,5,8,0.0,2.23397574377,0.0,
Electricity,PV_Building4,5,9,0.0,5.4752999749,0.0,
Electricity,PV_Building4,5,10,0.0,2.85036191686,0.0,
Electricity,PV_Building4,5,11,0.0,10.68384839287,0.0,
Electricity,PV_Building4,5,12,0.0,8.23483219744,0.0,
Electricity,PV_Building4,5,13,0.0,10.17609009682,0.0,
Electricity,PV_Building4,5,14,0.0,8.66990279936,0.0,
Electricity,PV_Building4,5,15,0.0,3.35128264661,0.0,
Electricity,PV_Building4,5,16,0.0,4.67783983664,0.0,
Electricity,PV_Building4,5,17,0.0,0.0,0.0,
Electricity,PV_Building4,5,18,0.0,0.0,0.0,
Electricity,PV_Building4,5,19,0.0,0.0,0.0,
Electricity,PV_Building4,5,20,0.0,0.0,0.0,
Electricity,PV_Building4,5,21,0.0,0.0,0.0,
Electricity,PV_Building4,5,22,0.0,0.0,0.0,
Electricity,PV_Building4,5,23,0.0,0.0,0.0,
Electricity,PV_Building4,5,24,0.0,0.0,0.0,
Electricity,PV_Building4,6,1,0.0,0.0,0.0,
Electricity,PV_Building4,6,2,0.0,0.0,0.0,
Electricity,PV_Building4,6,3,0.0,0.0,0.0,
Electricity,PV_Building4,6,4,0.0,0.0,0.0,
Electricity,PV_Building4,6,5,0.0,0.0,0.0,
Electricity,PV_Building4,6,6,0.0,1.38159490358,0.0,
Electricity,PV_Building4,6,7,0.0,8.80772696459,0.0,
Electricity,PV_Building4,6,8,0.0,18.95222444465,0.0,
Electricity,PV_Building4,6,9,0.0,25.93466682348,0.0,
Electricity,PV_Building4,6,10,0.0,28.84190226121,0.0,
Electricity,PV_Building4,6,11,0.0,28.07564257925,0.0,
Electricity,PV_Building4,6,12,0.0,26.35974780821,0.0,
Electricity,PV_Building4,6,13,0.0,26.70043776627,0.0,
Electricity,PV_Building4,6,14,0.0,29.70196523584,0.0,
Electricity,PV_Building4,6,15,0.0,11.11145976818,0.0,
Electricity,PV_Building4,6,16,0.0,12.44384366099,0.0,
Electricity,PV_Building4,6,17,0.0,15.63088905713,0.0,
Electricity,PV_Building4,6,18,0.0,13.83675675879,0.0,
Electricity,PV_Building4,6,19,0.0,5.72355199863,0.0,
Electricity,PV_Building4,6,20,0.0,0.0,0.0,
Electricity,PV_Building4,6,21,0.0,0.0,0.0,
Electricity,PV_Building4,6,22,0.0,0.0,0.0,
Electricity,PV_Building4,6,23,0.0,0.0,0.0,
Electricity,PV_Building4,6,24,0.0,0.0,0.0,
Electricity,PV_Building4,7,1,0.0,0.0,0.0,
Electricity,PV_Building4,7,2,0.0,0.0,0.0,
Electricity,PV_Building4,7,3,0.0,0.0,0.0,
Electricity,PV_Building4,7,4,0.0,0.0,0.0,
Electricity,PV_Building4,7,5,0.0,0.0,0.0,
Electricity,PV_Building4,7,6,0.0,0.0,0.0,
Electricity,PV_Building4,7,7,0.0,7.02528768712,0.0,
Electricity,PV_Building4,7,8,0.0,16.03508013294,0.0,
Electricity,PV_Building4,7,9,0.0,23.57769739181,0.0,
Electricity,PV_Building4,7,10,0.0,29.38908554255,0.0,
Electricity,PV_Building4,7,11,0.0,32.67046197229,0.0,
Electricity,PV_Building4,7,12,0.0,34.66618030099,0.0,
Electricity,PV_Building4,7,13,0.0,34.00964424008,0.0,
Electricity,PV_Building4,7,14,0.0,32.17483551798,0.0,
Electricity,PV_Building4,7,15,0.0,28.30582338725,0.0,
Electricity,PV_Building4,7,16,0.0,22.2624663913,0.0,
Electricity,PV_Building4,7,17,0.0,14.61304607098,0.0,
Electricity,PV_Building4,7,18,0.0,5.65790369893,0.0,
Electricity,PV_Building4,7,19,0.0,0.0,0.0,
Electricity,PV_Building4,7,20,0.0,0.0,0.0,
Electricity,PV_Building4,7,21,0.0,0.0,0.0,
Electricity,PV_Building4,7,22,0.0,0.0,0.0,
Electricity,PV_Building4,7,23,0.0,0.0,0.0,
Electricity,PV_Building4,7,24,0.0,0.0,0.0,
Electricity,PV_Building4,8,1,0.0,0.0,0.0,
Electricity,PV_Building4,8,2,0.0,0.0,0.0,
Electricity,PV_Building4,8,3,0.0,0.0,0.0,
Electricity,PV_Building4,8,4,0.0,0.0,0.0,
Electricity,PV_Building4,8,5,0.0,0.0,0.0,
Electricity,PV_Building4,8,6,0.0,2.81812745095,0.0,
Electricity,PV_Building4,8,7,0.0,10.29647330243,0.0,
Electricity,PV_Building4,8,8,0.0,18.10107720974,0.0,
Electricity,PV_Building4,8,9,0.0,25.13736884636,0.0,
Electricity,PV_Building4,8,10,0.0,30.48649857258,0.0,
Electricity,PV_Building4,8,11,0.0,30.27779752559,0.0,
Electricity,PV_Building4,8,12,0.0,30.37755230652,0.0,
Electricity,PV_Building4,8,13,0.0,10.61066284042,0.0,
Electricity,PV_Building4,8,14,0.0,30.6267539846,0.0,
Electricity,PV_Building4,8,15,0.0,18.99136279713,0.0,
Electricity,PV_Building4,8,16,0.0,16.49606634595,0.0,
Electricity,PV_Building4,8,17,0.0,11.77355024641,0.0,
Electricity,PV_Building4,8,18,0.0,6.70210636804,0.0,
Electricity,PV_Building4,8,19,0.0,2.00017130139,0.0,
Electricity,PV_Building4,8,20,0.0,0.0,0.0,
Electricity,PV_Building4,8,21,0.0,0.0,0.0,
Electricity,PV_Building4,8,22,0.0,0.0,0.0,
Electricity,PV_Building4,8,23,0.0,0.0,0.0,
Electricity,PV_Building4,8,24,0.0,0.0,0.0,
Electricity,PV_Building4,9,1,0.0,0.0,0.0,
Electricity,PV_Building4,9,2,0.0,0.0,0.0,
Electricity,PV_Building4,9,3,0.0,0.0,0.0,
Electricity,PV_Building4,9,4,0.0,0.0,0.0,
Electricity,PV_Building4,9,5,0.0,0.0,0.0,
Electricity,PV_Building4,9,6,0.0,1.2640284988,0.0,
Electricity,PV_Building4,9,7,0.0,6.82065132011,0.0,
Electricity,PV_Building4,9,8,0.0,13.6626043858,0.0,
Electricity,PV_Building4,9,9,0.0,10.64042819423,0.0,
Electricity,PV_Building4,9,10,0.0,14.12803267618,0.0,
Electricity,PV_Building4,9,11,0.0,22.79735679407,0.0,
Electricity,PV_Building4,9,12,0.0,21.30046923188,0.0,
Electricity,PV_Building4,9,13,0.0,29.5902995524,0.0,
Electricity,PV_Building4,9,14,0.0,30.63923791913,0.0,
Electricity,PV_Building4,9,15,0.0,23.30944721557,0.0,
Electricity,PV_Building4,9,16,0.0,20.66752964202,0.0,
Electricity,PV_Building4,9,17,0.0,15.82205846842,0.0,
Electricity,PV_Building4,9,18,0.0,8.47891443356,0.0,
Electricity,PV_Building4,9,19,0.0,2.62582435694,0.0,
Electricity,PV_Building4,9,20,0.0,0.0,0.0,
Electricity,PV_Building4,9,21,0.0,0.0,0.0,
Electricity,PV_Building4,9,22,0.0,0.0,0.0,
Electricity,PV_Building4,9,23,0.0,0.0,0.0,
Electricity,PV_Building4,9,24,0.0,0.0,0.0,
Electricity,PV_Building4,10,1,0.0,0.0,0.0,
Electricity,PV_Building4,10,2,0.0,0.0,0.0,
Electricity,PV_Building4,10,3,0.0,0.0,0.0,
Electricity,PV_Building4,10,4,0.0,0.0,0.0,
Electricity,PV_Building4,10,5,0.0,0.0,0.0,
Electricity,PV_Building4,10,6,0.0,4.09679787597,0.0,
Electricity,PV_Building4,10,7,0.0,11.64058513685,0.0,
Electricity,PV_Building4,10,8,0.0,19.70277214881,0.0,
Electricity,PV_Building4,10,9,0.0,22.01213123371,0.0,
Electricity,PV_Building4,10,10,0.0,31.30160890536,0.0,
Electricity,PV_Building4,10,11,0.0,34.73702113084,0.0,
Electricity,PV_Building4,10,12,0.0,37.16757990303,0.0,
Electricity,PV_Building4,10,13,0.0,37.82788965434,0.0,
Electricity,PV_Building4,10,14,0.0,35.9453448174,0.0,
Electricity,PV_Building4,10,15,0.0,32.5698819004,0.0,
Electricity,PV_Building4,10,16,0.0,28.19537922441,0.0,
Electricity,PV_Building4,10,17,0.0,16.59199865346,0.0,
Electricity,PV_Building4,10,18,0.0,14.59007637638,0.0,
Electricity,PV_Building4,10,19,0.0,4.45224605334,0.0,
Electricity,PV_Building4,10,20,0.0,0.0,0.0,
Electricity,PV_Building4,10,21,0.0,0.0,0.0,
Electricity,PV_Building4,10,22,0.0,0.0,0.0,
Electricity,PV_Building4,10,23,0.0,0.0,0.0,
Electricity,PV_Building4,10,24,0.0,0.0,0.0,
Electricity,PV_Building4,11,1,0.0,0.0,0.0,
Electricity,PV_Building4,12,1,0.0,4.02693532938,32.50167137927,
NaturalGas,NG_Boiler_Building4,1,1,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,6,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,7,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,8,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,9,0.08348000779,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,10,0.21746349487,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,11,0.2193663403,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,12,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,13,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,14,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,15,0.317524441,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,19,0.1747357166,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,22,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,23,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,1,24,0.25657051249,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,1,0.25005336213,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,6,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,7,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,9,0.00721792933,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,10,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,11,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,12,0.11410585449,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,13,0.22417617442,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,14,0.24571831774,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,15,0.23791420796,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,19,0.18209397457,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,22,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,23,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,2,24,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,1,4.47607572352,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,2,5.03132938152,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,3,5.85848761774,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,4,6.16199791395,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,5,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,6,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,7,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,8,4.62490858824,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,9,4.62717059206,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,10,4.18042356411,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,11,3.55828819929,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,12,2.91686041003,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,13,5.34056757553,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,14,2.90096192169,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,15,2.83511726552,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,16,4.28492561958,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,17,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,18,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,19,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,20,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,21,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,22,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,23,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,3,24,6.45774449387,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,1,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,2,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,3,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,4,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,5,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,6,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,7,0.22658129255,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,15,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,16,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,17,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,18,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,19,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,20,0.17679777181,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,21,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,22,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,23,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,4,24,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,1,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,2,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,3,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,4,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,5,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,6,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,7,0.22658129255,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,15,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,19,0.17717274354,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,22,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,23,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,5,24,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,1,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,6,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,7,0.22658129255,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,15,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,19,0.19724244233,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,22,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,23,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,6,24,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,1,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,6,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,7,0.22658129255,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,15,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,19,0.19724244233,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,22,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,23,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,7,24,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,1,0.01210767525,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,6,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,7,0.22658129255,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,15,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,19,0.18209397457,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,20,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,21,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,22,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,23,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,8,24,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,1,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,2,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,3,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,4,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,5,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,6,0.0,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,7,0.12720141455,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,8,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,9,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,10,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,11,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,12,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,13,0.30131153985,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,14,0.00239055063,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,15,0.51311847412,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,16,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,17,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,18,0.00565809223,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,19,0.30457908145,0.0,0.0,
NaturalGas,NG_Boiler_Building4,9,20,0.0,0.0,0.0,
